Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Engineer is ",Engineer,1,Laboratory,1,absent,absent,"[-0.3514976501464844, -0.49582672119140625, -0.9026451110839844, -0.4855213165283203, -0.25508880615234375, -0.472869873046875, -0.8316078186035156, -0.6149311065673828, -0.3674144744873047, -0.8222312927246094, -0.7169170379638672, -0.4954395294189453, -0.5877437591552734, -0.4813499450683594, -0.9860782623291016, -0.8866767883300781, -0.6417865753173828, -0.9988842010498047, -0.27305030822753906, -0.7066993713378906, -0.3601722717285156, -0.9352931976318359, -15.74969482421875, -0.4299488067626953, -0.6485137939453125, -0.5552768707275391, -0.2557659149169922, -0.7717819213867188, -0.7551250457763672, -15.983412742614746, -0.14911842346191406, -0.7049884796142578, -0.62237548828125, -16.485212326049805, -16.10677146911621, -1.7773551940917969, -15.932496070861816, -0.3390312194824219, -0.814666748046875, -0.6031093597412109, -1.2105941772460938, -1.0123653411865234, -1.4742851257324219, -0.7435169219970703, -16.559768676757812, -0.9070854187011719, -21.622207641601562, -0.4280815124511719, -16.47683334350586, -1.1292991638183594]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Engineer is ",Engineer,1,Clinic,12,absent,present,"[-1.0760555267333984, -1.6300468444824219, -2.2417030334472656, -1.86346435546875, -1.051910400390625, -1.993927001953125, -15.22299861907959, -2.218181610107422, -3.0364418029785156, -1.3807106018066406, -16.38040542602539, -2.7150325775146484, -1.835845947265625, -2.0000362396240234, -1.8899364471435547, -1.3909549713134766, -16.637638092041016, -3.5118846893310547, -2.1511974334716797, -1.0843696594238281, -3.181751251220703, -1.2758312225341797, -1.3129444122314453, -1.4522285461425781, -16.310203552246094, -1.8795032501220703, -2.4164600372314453, -1.9167537689208984, -0.8788814544677734, -1.7652626037597656, -1.5574283599853516, -1.7478218078613281, -15.608894348144531, -3.5430946350097656, -1.2424697875976562, -4.0339202880859375, -0.9533329010009766, -2.7890262603759766, -2.4471569061279297, -2.7424774169921875, -3.376819610595703, -1.9295616149902344, -2.9795913696289062, -2.3538570404052734, -1.0876312255859375, -2.3739891052246094, -1.4488449096679688, -2.2134437561035156, -1.700998306274414, -1.7329063415527344]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Engineer is ",Engineer,1,Studio,5,absent,absent,"[-11.129402160644531, -12.031700134277344, -13.45364761352539, -10.741939544677734, -10.319242477416992, -17.741966247558594, -13.518369674682617, -12.76154899597168, -10.963912963867188, -11.878232955932617, -11.336633682250977, -10.055625915527344, -10.552732467651367, -9.47648811340332, -12.13509750366211, -13.028465270996094, -9.439176559448242, -18.936094284057617, -11.401968002319336, -16.618745803833008, -12.28288459777832, -12.413715362548828, -11.658418655395508, -11.332080841064453, -17.996755599975586, -12.368932723999023, -11.826578140258789, -12.018665313720703, -11.736593246459961, -12.365398406982422, -13.000333786010742, -15.976262092590332, -11.963436126708984, -11.022119522094727, -12.529350280761719, -11.687629699707031, -11.191381454467773, -10.835342407226562, -9.45094108581543, -12.84488296508789, -15.974616050720215, -19.026126861572266, -12.579660415649414, -18.151620864868164, -13.686012268066406, -11.347475051879883, -15.470266342163086, -10.999807357788086, -12.064981460571289, -12.061687469482422]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Engineer is ",Engineer,1,Factory,1,absent,absent,"[-11.578071594238281, -11.724931716918945, -8.849716186523438, -11.91912841796875, -13.405132293701172, -10.19725227355957, -11.556791305541992, -11.670267105102539, -10.64727783203125, -11.71218490600586, -13.211959838867188, -11.750917434692383, -11.766576766967773, -12.255260467529297, -12.880624771118164, -11.368082046508789, -13.3095703125, -10.78154182434082, -10.65847396850586, -15.412158966064453, -10.150896072387695, -11.181764602661133, -9.043573379516602, -9.472671508789062, -12.766374588012695, -9.665735244750977, -11.094850540161133, -11.12603759765625, -12.758722305297852, -11.049367904663086, -11.104217529296875, -11.899402618408203, -11.579496383666992, -11.58700942993164, -10.813983917236328, -8.711627960205078, -10.779775619506836, -11.594573974609375, -13.28580093383789, -9.27910041809082, -8.810835838317871, -10.396347045898438, -11.452695846557617, -9.988977432250977, -10.339889526367188, -10.081300735473633, -11.251222610473633, -15.148929595947266, -11.7679443359375, -15.250931739807129]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Engineer is ",Engineer,1,Agency,3,absent,absent,"[-12.94978141784668, -11.168275833129883, -11.769744873046875, -9.946542739868164, -12.51980972290039, -12.353893280029297, -12.024627685546875, -12.732019424438477, -12.85226058959961, -10.98455810546875, -16.84103012084961, -9.512849807739258, -15.015918731689453, -11.698686599731445, -13.151128768920898, -12.448402404785156, -13.091180801391602, -12.71180534362793, -14.896793365478516, -16.301599502563477, -13.050561904907227, -10.810834884643555, -11.612579345703125, -11.131959915161133, -12.032880783081055, -11.436840057373047, -13.007333755493164, -11.334142684936523, -11.834394454956055, -12.581487655639648, -10.880762100219727, -11.527853012084961, -13.258398056030273, -12.694536209106445, -14.189910888671875, -13.905672073364258, -12.921340942382812, -14.717105865478516, -12.73805046081543, -10.915149688720703, -13.118850708007812, -10.053789138793945, -13.142271041870117, -9.91010856628418, -13.235908508300781, -11.378486633300781, -13.561891555786133, -11.64749526977539, -16.144397735595703, -9.957021713256836]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Nurse is ",Nurse,1,Hospital,4,absent,absent,"[-10.079967498779297, -16.17371368408203, -11.657201766967773, -12.839410781860352, -9.69568920135498, -12.141733169555664, -11.16851806640625, -12.917778015136719, -12.529409408569336, -12.30735969543457, -11.432037353515625, -12.525995254516602, -10.681722640991211, -12.594234466552734, -9.516183853149414, -11.70796012878418, -13.731151580810547, -9.592254638671875, -10.320056915283203, -12.228792190551758, -8.965588569641113, -12.515111923217773, -10.510541915893555, -12.724163055419922, -15.91256046295166, -11.529781341552734, -12.13880729675293, -10.085524559020996, -13.32342529296875, -10.536298751831055, -12.197895050048828, -16.92799186706543, -10.930534362792969, -13.034725189208984, -12.126449584960938, -12.159015655517578, -13.214065551757812, -10.715642929077148, -12.75442886352539, -10.857070922851562, -12.632665634155273, -23.22580909729004, -15.610660552978516, -10.6666259765625, -11.310161590576172, -10.10593032836914, -11.283546447753906, -9.47236442565918, -12.142562866210938, -9.220250129699707]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Nurse is ",Nurse,1,Park,2,absent,absent,"[-10.984762191772461, -10.851163864135742, -12.974357604980469, -9.78236198425293, -10.682270050048828, -10.778768539428711, -11.565378189086914, -12.417743682861328, -11.940746307373047, -11.924036026000977, -9.600042343139648, -11.351421356201172, -12.8568115234375, -12.102851867675781, -11.713594436645508, -13.61961555480957, -10.142123222351074, -14.870611190795898, -10.562623977661133, -11.503131866455078, -10.395843505859375, -11.819620132446289, -10.871406555175781, -10.887493133544922, -9.310348510742188, -10.723485946655273, -11.286178588867188, -11.25965690612793, -12.081653594970703, -12.11032485961914, -11.983503341674805, -11.430257797241211, -11.434429168701172, -12.849508285522461, -12.233171463012695, -11.509553909301758, -10.645805358886719, -12.54646110534668, -13.135761260986328, -12.28753662109375, -13.873258590698242, -13.251970291137695, -9.903643608093262, -11.876846313476562, -12.875648498535156, -12.696542739868164, -12.47100830078125, -15.766243934631348, -9.979963302612305, -12.021808624267578]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Nurse is ",Nurse,1,Farm,2,absent,absent,"[-10.612812042236328, -9.436798095703125, -11.260330200195312, -11.446527481079102, -9.5357666015625, -13.378433227539062, -10.768592834472656, -11.30079460144043, -11.462224960327148, -11.856233596801758, -9.919946670532227, -10.69477653503418, -11.231893539428711, -11.846927642822266, -9.948883056640625, -8.561307907104492, -11.483051300048828, -12.264030456542969, -12.710418701171875, -8.749918937683105, -12.097593307495117, -10.964677810668945, -12.350160598754883, -9.474403381347656, -10.318143844604492, -13.20051383972168, -12.247381210327148, -11.865421295166016, -11.862564086914062, -12.284004211425781, -12.189876556396484, -11.486268997192383, -12.450338363647461, -11.864118576049805, -12.48259162902832, -9.59361457824707, -13.097126007080078, -10.524612426757812, -10.760143280029297, -11.486421585083008, -17.53421401977539, -16.10395622253418, -10.372678756713867, -13.020732879638672, -13.505695343017578, -11.575881958007812, -11.961845397949219, -11.092365264892578, -11.502559661865234, -9.247275352478027]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Nurse is ",Nurse,1,Church,6,absent,absent,"[-11.8531494140625, -16.41497802734375, -11.142507553100586, -11.20758056640625, -11.426395416259766, -12.63162612915039, -17.539596557617188, -11.164018630981445, -12.721435546875, -17.012828826904297, -17.535459518432617, -12.157747268676758, -10.125144958496094, -17.486818313598633, -12.352888107299805, -16.720857620239258, -9.429794311523438, -12.427431106567383, -11.806411743164062, -16.057920455932617, -12.767051696777344, -11.505678176879883, -10.295684814453125, -18.290847778320312, -11.933403015136719, -13.299077987670898, -13.880552291870117, -13.00625228881836, -18.64641761779785, -11.321632385253906, -10.720195770263672, -10.915092468261719, -12.06877326965332, -11.717769622802734, -11.836709976196289, -11.405736923217773, -11.944650650024414, -11.755317687988281, -12.508808135986328, -11.259666442871094, -13.983270645141602, -11.658302307128906, -10.601049423217773, -11.076932907104492, -11.702077865600586, -11.237478256225586, -10.601607322692871, -11.313850402832031, -12.934045791625977, -10.818010330200195]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Nurse is ",Nurse,1,School,2,absent,absent,"[-10.507633209228516, -12.085147857666016, -12.313329696655273, -17.01336097717285, -13.64531135559082, -16.951053619384766, -10.768741607666016, -16.036312103271484, -9.979902267456055, -11.267927169799805, -11.571043014526367, -11.829689025878906, -10.728424072265625, -10.052831649780273, -18.08667755126953, -11.904245376586914, -12.899423599243164, -11.789121627807617, -8.861489295959473, -10.926277160644531, -11.55284309387207, -17.084983825683594, -10.408674240112305, -10.857463836669922, -9.294645309448242, -11.518646240234375, -12.723897933959961, -12.8184814453125, -10.47895622253418, -10.683456420898438, -9.292160034179688, -11.417596817016602, -12.607593536376953, -13.381185531616211, -10.431459426879883, -10.314355850219727, -10.534099578857422, -14.422037124633789, -11.250005722045898, -11.32642936706543, -9.46076774597168, -12.270780563354492, -11.599411010742188, -11.612773895263672, -14.614992141723633, -10.05931282043457, -13.130138397216797, -9.853666305541992, -11.514701843261719, -14.712051391601562]"
