Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Accountant is ",Accountant,1,Construction Site,0,absent,absent,"[-0.7103710174560547, -1.0884208679199219, -1.2849979400634766, -0.6120262145996094, -1.331747055053711, -0.6303825378417969, -0.6814174652099609, -0.8950252532958984, -0.9424781799316406, -0.9513111114501953, -0.6750717163085938, -0.7608890533447266, -1.2651901245117188, -0.688568115234375, -1.0129222869873047, -11.66670036315918, -0.4296398162841797, -1.0486564636230469, -0.9088134765625, -1.0294818878173828, -1.5116767883300781, -0.7538261413574219, -0.9759387969970703, -0.6044235229492188, -1.0202903747558594, -1.0035037994384766, -0.6698589324951172, -1.0749683380126953, -0.6294155120849609, -10.469539642333984, -0.9105739593505859, -1.0331611633300781, -0.48444557189941406, -0.8100547790527344, -1.269948959350586, -1.080606460571289, -0.8369998931884766, -1.0052814483642578, -0.8027133941650391, -0.793670654296875, -0.6503200531005859, -0.6337814331054688, -0.7509040832519531, -0.5241928100585938, -0.7478885650634766, -1.0280284881591797, -0.5758991241455078, -1.0050430297851562, -0.8786964416503906, -0.6139049530029297]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Accountant is ",Accountant,1,Library,1,absent,absent,"[-9.146696090698242, -9.699703216552734, -10.811807632446289, -11.346721649169922, -15.11906623840332, -9.335884094238281, -9.630559921264648, -12.21920394897461, -10.776618957519531, -11.224420547485352, -10.191108703613281, -11.346515655517578, -10.457489013671875, -10.88565444946289, -8.809398651123047, -10.859199523925781, -10.4654541015625, -11.46978759765625, -11.561761856079102, -10.967967987060547, -10.685308456420898, -13.050498962402344, -11.420244216918945, -10.800514221191406, -11.09773063659668, -11.858697891235352, -11.138906478881836, -11.0029296875, -10.691242218017578, -11.124134063720703, -9.842239379882812, -11.402137756347656, -12.079320907592773, -10.631826400756836, -10.581855773925781, -10.209127426147461, -11.356931686401367, -9.397712707519531, -11.312158584594727, -10.903911590576172, -10.769372940063477, -9.966634750366211, -11.599992752075195, -14.110295295715332, -8.047853469848633, -9.990484237670898, -11.503883361816406, -11.153633117675781, -10.760875701904297, -10.845243453979492]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Accountant is ",Accountant,1,Office Building,2,absent,absent,"[-1.3601245880126953, -0.8905544281005859, -1.2202072143554688, -1.6329536437988281, -1.2071304321289062, -0.553009033203125, -0.7636280059814453, -0.8562240600585938, -1.2108001708984375, -1.3728313446044922, -1.348520278930664, -9.713994979858398, -1.0747127532958984, -0.9419193267822266, -11.442179679870605, -0.7495403289794922, -0.7449150085449219, -0.7934436798095703, -10.262619972229004, -1.489847183227539, -0.7268238067626953, -0.8728408813476562, -1.1840991973876953, -0.7975692749023438, -1.2290019989013672, -1.1072864532470703, -1.4047050476074219, -1.2444896697998047, -10.144887924194336, -1.6741466522216797, -1.5124950408935547, -0.7953853607177734, -1.1143722534179688, -0.7032451629638672, -0.7329654693603516, -0.8165130615234375, -0.7870960235595703, -0.9960346221923828, -0.9999217987060547, -1.6032047271728516, -0.6747894287109375, -1.3392715454101562, -11.607858657836914, -1.357839584350586, -1.2318477630615234, -1.101358413696289, -0.9466114044189453, -1.3611564636230469, -0.8915004730224609, -1.3151321411132812]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Accountant is ",Accountant,1,Pharmacy,1,absent,absent,"[-3.593334197998047, -3.169107437133789, -2.7999563217163086, -10.595138549804688, -4.151899337768555, -3.55008602142334, -1.8144712448120117, -1.3565139770507812, -1.5992107391357422, -2.9512767791748047, -2.648247718811035, -1.5005712509155273, -2.933290481567383, -2.5321273803710938, -2.6415653228759766, -3.0219736099243164, -2.6067123413085938, -2.867020606994629, -2.9858579635620117, -11.33781909942627, -3.1827774047851562, -3.8852052688598633, -2.3400697708129883, -1.9094371795654297, -2.9081153869628906, -10.000252723693848, -1.5752525329589844, -2.4217185974121094, -1.1434669494628906, -2.8370370864868164, -1.4823503494262695, -2.4207143783569336, -2.8879776000976562, -2.9565629959106445, -3.9114274978637695, -2.4451513290405273, -2.0266332626342773, -2.0138301849365234, -2.352052688598633, -2.6360702514648438, -1.901026725769043, -1.8136320114135742, -2.3633670806884766, -1.4317607879638672, -3.30886173248291, -2.03897762298584, -3.25632381439209, -2.3596296310424805, -2.4500370025634766, -1.7154779434204102]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Accountant is ",Accountant,1,Courthouse,1,absent,absent,"[-2.7820539474487305, -2.814542770385742, -2.340092658996582, -2.6082401275634766, -3.9658327102661133, -2.0515708923339844, -2.2622547149658203, -3.1315231323242188, -2.062920570373535, -2.2164230346679688, -2.7754440307617188, -3.5709686279296875, -3.0561866760253906, -3.3716936111450195, -2.8301773071289062, -2.231743812561035, -2.417858123779297, -1.4814481735229492, -3.468881607055664, -1.937455177307129, -2.770862579345703, -3.2350025177001953, -3.0744495391845703, -2.440135955810547, -1.3846702575683594, -1.940537452697754, -3.1831111907958984, -1.3150873184204102, -2.6318206787109375, -2.9892215728759766, -15.178679466247559, -3.9248361587524414, -2.4165163040161133, -2.2922000885009766, -13.579460144042969, -10.643884658813477, -2.8677759170532227, -2.537576675415039, -2.8192710876464844, -2.2746496200561523, -3.2860050201416016, -12.209973335266113, -1.2217912673950195, -1.4045743942260742, -2.987086296081543, -2.7756500244140625, -2.4426918029785156, -3.861443519592285, -2.903264045715332, -1.9408988952636719]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Accountant is ",Accountant,1,Police Station,0,absent,absent,"[-0.6462421417236328, -14.656497955322266, -0.9897022247314453, -0.8016834259033203, -1.3157005310058594, -10.68350601196289, -0.9265727996826172, -0.51922607421875, -0.9149856567382812, -1.1885910034179688, -11.790556907653809, -10.012029647827148, -0.8616886138916016, -0.2810401916503906, -1.0027179718017578, -0.9847335815429688, -1.2216949462890625, -0.8170299530029297, -0.9121456146240234, -0.9214439392089844, -0.8081855773925781, -0.833953857421875, -0.7197685241699219, -0.8694076538085938, -0.6013202667236328, -0.7824420928955078, -1.0681514739990234, -1.1351261138916016, -0.7275772094726562, -0.6247177124023438, -1.0606307983398438, -0.8660659790039062, -0.9071121215820312, -0.9773330688476562, -1.0709877014160156, -1.2000732421875, -1.4727191925048828, -0.74859619140625, -1.534475326538086, -1.0995063781738281, -0.8878059387207031, -0.8243331909179688, -0.7551555633544922, -0.7858409881591797, -0.6115798950195312, -10.48282241821289, -10.710323333740234, -1.0435943603515625, -0.8901519775390625, -1.0900382995605469]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Accountant is ",Accountant,1,University,4,absent,absent,"[-9.310600280761719, -9.467370986938477, -8.564626693725586, -9.257814407348633, -9.69761848449707, -9.783809661865234, -9.832622528076172, -14.289810180664062, -13.380145072937012, -7.989194869995117, -10.919734954833984, -11.024660110473633, -8.886491775512695, -9.59024429321289, -15.857734680175781, -9.419898986816406, -10.480279922485352, -10.141212463378906, -9.495874404907227, -9.447959899902344, -11.85270881652832, -9.478317260742188, -10.64657974243164, -10.370824813842773, -9.873350143432617, -10.909055709838867, -10.591697692871094, -10.448541641235352, -11.284919738769531, -14.872432708740234, -9.083593368530273, -10.26584243774414, -10.55758285522461, -9.94337272644043, -9.966114044189453, -9.963754653930664, -10.023614883422852, -13.829341888427734, -11.222452163696289, -10.840875625610352, -9.65544319152832, -9.351408004760742, -11.511502265930176, -11.419151306152344, -10.632217407226562, -9.393451690673828, -10.373674392700195, -11.28877067565918, -10.444158554077148, -11.089033126831055]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Accountant is ",Accountant,1,Laboratory,1,absent,absent,"[-0.7113590240478516, -0.8394508361816406, -1.254302978515625, -13.472219467163086, -0.8169441223144531, -1.2069110870361328, -0.43608856201171875, -10.081223487854004, -0.5583286285400391, -1.0445728302001953, -1.3648929595947266, -0.7692012786865234, -0.7036228179931641, -0.94915771484375, -0.2651329040527344, -1.1844501495361328, -0.9499912261962891, -0.47146034240722656, -0.5807571411132812, -1.0653038024902344, -0.6295814514160156, -0.8102912902832031, -0.6830692291259766, -1.0242290496826172, -11.78108024597168, -1.0830574035644531, -0.6230945587158203, -0.32482147216796875, -0.7730007171630859, -0.7246685028076172, -0.9385356903076172, -0.7166271209716797, -10.583566665649414, -0.8707408905029297, -0.5499057769775391, -0.6600685119628906, -0.5875263214111328, -0.8187122344970703, -0.2112903594970703, -1.0315608978271484, -10.479376792907715, -0.7275314331054688, -10.752429962158203, -1.3374900817871094, -12.977968215942383, -1.0752372741699219, -0.7329006195068359, -0.6361331939697266, -0.5734138488769531, -0.4787921905517578]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Accountant is ",Accountant,1,Clinic,12,absent,present,"[-1.0677566528320312, -1.0893802642822266, -0.917572021484375, -0.7301540374755859, -10.193536758422852, -1.4985694885253906, -0.9623260498046875, -0.8570270538330078, -13.028251647949219, -12.373015403747559, -0.5296382904052734, -0.8831977844238281, -0.9357357025146484, -0.5514068603515625, -1.213287353515625, -1.1127758026123047, -1.3523616790771484, -0.7896938323974609, -0.8184986114501953, -0.9864521026611328, -9.496800422668457, -1.460470199584961, -9.947196960449219, -0.8440570831298828, -0.9532222747802734, -0.5738277435302734, -1.7413997650146484, -1.4296512603759766, -0.6704616546630859, -0.8680763244628906, -1.2071304321289062, -1.285085678100586, -0.9927692413330078, -1.0362205505371094, -0.6989402770996094, -1.3218212127685547, -1.206827163696289, -0.825653076171875, -1.1842155456542969, -1.0481719970703125, -1.0249347686767578, -10.597352981567383, -1.5512237548828125, -1.6575565338134766, -0.9730186462402344, -0.9961490631103516, -0.7303104400634766, -10.865394592285156, -1.3336467742919922, -0.8626651763916016]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Accountant is ",Accountant,1,Studio,5,absent,absent,"[-10.988816261291504, -10.86744499206543, -8.624935150146484, -15.40056324005127, -10.971513748168945, -11.488899230957031, -12.173555374145508, -11.146766662597656, -11.32627010345459, -9.016403198242188, -9.946775436401367, -12.150028228759766, -11.084245681762695, -10.689643859863281, -10.100873947143555, -12.623419761657715, -12.113056182861328, -9.394220352172852, -11.097848892211914, -14.328917503356934, -9.122178077697754, -9.471656799316406, -8.834956169128418, -10.167181015014648, -10.755941390991211, -10.299161911010742, -11.319599151611328, -10.796239852905273, -11.083974838256836, -9.223367691040039, -10.455488204956055, -11.47317123413086, -10.729391098022461, -10.68524169921875, -9.425649642944336, -10.819585800170898, -10.157562255859375, -11.160728454589844, -8.302443504333496, -10.275949478149414, -9.433914184570312, -10.499593734741211, -9.309303283691406, -12.090023040771484, -10.989276885986328, -11.481266021728516, -11.115289688110352, -9.706306457519531, -11.168912887573242, -11.21961784362793]"
