Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Electrician is ",Electrician,0,Factory,1,absent,absent,[-22.50826072692871]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Electrician is ",Electrician,0,Agency,4,absent,absent,[-22.459714889526367]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Librarian is ",Librarian,1,Hospital,1,absent,absent,[-10.581268310546875]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Librarian is ",Librarian,1,Park,7,absent,absent,[-10.036361694335938]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Librarian is ",Librarian,1,Farm,2,absent,absent,[-10.292642593383789]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Librarian is ",Librarian,1,Church,3,absent,present,[-10.39523696899414]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Librarian is ",Librarian,1,School,8,absent,absent,[-9.845531463623047]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Librarian is ",Librarian,1,Bank,5,absent,absent,[-10.161935806274414]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Librarian is ",Librarian,1,Hotel,1,absent,absent,[-10.534543991088867]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Librarian is ",Librarian,1,Restaurant,1,absent,absent,[-0.5921630859375]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Librarian is ",Librarian,1,Construction Site,2,absent,absent,[-0.34706878662109375]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Librarian is ",Librarian,1,Library,3,absent,absent,[-10.234445571899414]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Librarian is ",Librarian,1,Office Building,0,absent,absent,[-0.8883934020996094]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Librarian is ",Librarian,1,Pharmacy,6,absent,absent,[-1.792245864868164]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Librarian is ",Librarian,1,Courthouse,1,absent,absent,[-1.868173599243164]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Librarian is ",Librarian,1,Police Station,0,absent,absent,[-0.5527305603027344]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Librarian is ",Librarian,1,University,0,absent,absent,[-10.254432678222656]
