Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Pharmacist is ",Pharmacist,2,Park,7,absent,absent,"[-10.965726852416992, -10.076833724975586, -10.202516555786133, -10.70724868774414, -10.546527862548828, -12.793716430664062, -11.193782806396484, -17.411865234375, -9.207761764526367, -14.986749649047852, -11.882322311401367, -9.884742736816406, -11.623603820800781, -11.65792465209961, -10.777412414550781, -12.872907638549805, -12.168119430541992, -9.967071533203125, -11.356948852539062, -10.967092514038086, -11.487865447998047, -10.59099006652832, -20.470380783081055, -11.90789794921875, -10.211048126220703, -9.849658966064453, -11.269189834594727, -10.277362823486328, -10.504344940185547, -10.003227233886719, -9.929328918457031, -11.548871994018555, -11.021308898925781, -12.511083602905273, -11.186941146850586, -11.312692642211914, -9.10304069519043, -11.647987365722656, -17.42850112915039, -9.060155868530273, -10.26414680480957, -9.411470413208008, -13.604755401611328, -9.446159362792969, -11.85106086730957, -15.763165473937988, -10.529294967651367, -11.33230209350586, -9.341581344604492, -11.285663604736328]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Pharmacist is ",Pharmacist,2,Farm,2,absent,absent,"[-17.479961395263672, -11.93191909790039, -9.91659164428711, -12.300039291381836, -10.042158126831055, -10.173669815063477, -9.206531524658203, -9.18244743347168, -20.389047622680664, -10.830331802368164, -9.937299728393555, -10.821577072143555, -10.92404556274414, -10.659456253051758, -11.648204803466797, -10.470855712890625, -9.477136611938477, -10.148740768432617, -10.863876342773438, -9.732248306274414, -12.066911697387695, -10.099491119384766, -9.96284294128418, -9.514516830444336, -11.316644668579102, -16.684616088867188, -8.955865859985352, -16.871753692626953, -10.705194473266602, -15.825465202331543, -10.231035232543945, -10.603532791137695, -11.110605239868164, -10.514135360717773, -10.073089599609375, -10.915006637573242, -10.454835891723633, -11.142662048339844, -9.892118453979492, -10.183923721313477, -9.57048225402832, -27.885921478271484, -10.104093551635742, -10.85452651977539, -9.932916641235352, -11.258899688720703, -10.145456314086914, -10.409271240234375, -10.214628219604492, -8.879240036010742]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Pharmacist is ",Pharmacist,2,Church,3,absent,absent,"[-11.745447158813477, -10.745689392089844, -12.99553108215332, -8.603887557983398, -9.620185852050781, -9.486055374145508, -10.535919189453125, -12.185150146484375, -8.870550155639648, -10.850051879882812, -10.821775436401367, -10.29184341430664, -9.244977951049805, -10.479734420776367, -10.862506866455078, -12.023492813110352, -10.908380508422852, -9.963552474975586, -9.558597564697266, -18.016963958740234, -11.525833129882812, -9.432540893554688, -10.830020904541016, -11.469768524169922, -16.6652774810791, -11.393016815185547, -12.50368881225586, -11.314168930053711, -10.074514389038086, -12.767047882080078, -10.299381256103516, -15.957799911499023, -9.506036758422852, -11.845632553100586, -16.534217834472656, -11.581827163696289, -15.774800300598145, -10.044548034667969, -18.734336853027344, -11.353242874145508, -10.579130172729492, -18.726377487182617, -9.901094436645508, -11.197063446044922, -11.61819839477539, -11.394298553466797, -10.511299133300781, -10.216407775878906, -8.49534797668457, -15.108028411865234]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Pharmacist is ",Pharmacist,2,School,8,absent,absent,"[-9.100688934326172, -10.680557250976562, -8.59041976928711, -22.11274528503418, -11.026472091674805, -10.426145553588867, -9.23263931274414, -11.14259147644043, -9.07912826538086, -9.941625595092773, -11.131006240844727, -9.808055877685547, -9.026613235473633, -10.336202621459961, -11.720939636230469, -11.127664566040039, -10.55337142944336, -8.52447509765625, -10.262819290161133, -11.237905502319336, -10.976625442504883, -9.802837371826172, -10.539224624633789, -16.20416259765625, -8.852311134338379, -9.112241744995117, -16.8629207611084, -9.240558624267578, -10.610443115234375, -12.054731369018555, -9.365472793579102, -10.273565292358398, -9.025642395019531, -15.614555358886719, -9.614398956298828, -13.048572540283203, -10.673688888549805, -10.257150650024414, -11.609214782714844, -10.88613510131836, -9.499055862426758, -12.416515350341797, -10.303224563598633, -9.6051025390625, -8.41425895690918, -9.950115203857422, -10.470943450927734, -7.4480133056640625, -9.260763168334961, -10.88121223449707]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Pharmacist is ",Pharmacist,2,Bank,5,absent,present,"[-12.904821395874023, -11.453062057495117, -17.96939468383789, -12.676353454589844, -13.386077880859375, -10.397369384765625, -11.493534088134766, -11.064994812011719, -10.484119415283203, -10.227581024169922, -15.485408782958984, -10.741073608398438, -11.559940338134766, -12.522706985473633, -12.196664810180664, -10.37885856628418, -10.276876449584961, -10.66640853881836, -12.04416275024414, -11.423894882202148, -9.495208740234375, -12.942907333374023, -16.342256546020508, -12.655282974243164, -11.991519927978516, -10.707626342773438, -7.926275253295898, -12.222789764404297, -12.513956069946289, -9.315262794494629, -11.402029037475586, -12.514310836791992, -11.2197265625, -10.551651000976562, -10.213647842407227, -12.573434829711914, -11.022188186645508, -9.309293746948242, -10.526060104370117, -11.362272262573242, -11.199935913085938, -11.012228012084961, -11.31033706665039, -10.747756958007812, -15.418793678283691, -11.6068115234375, -9.319755554199219, -11.098299026489258, -11.31033706665039, -11.326906204223633]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Pharmacist is ",Pharmacist,2,Hotel,1,absent,absent,"[-16.280200958251953, -10.884332656860352, -10.650075912475586, -10.712156295776367, -11.308605194091797, -10.641769409179688, -15.807580947875977, -11.989690780639648, -10.322174072265625, -10.118301391601562, -11.797576904296875, -11.040285110473633, -8.73276138305664, -10.917610168457031, -12.351877212524414, -10.921222686767578, -10.191118240356445, -12.875551223754883, -10.595687866210938, -10.900049209594727, -11.960939407348633, -9.127645492553711, -10.370502471923828, -10.771675109863281, -9.948806762695312, -8.129642486572266, -9.52621078491211, -11.348400115966797, -11.424873352050781, -16.713871002197266, -9.517683029174805, -10.577249526977539, -9.783821105957031, -16.808141708374023, -11.136024475097656, -9.806529998779297, -9.144479751586914, -11.573347091674805, -10.041078567504883, -12.04985237121582, -11.044811248779297, -10.509439468383789, -17.13916015625, -10.759307861328125, -11.603477478027344, -11.14860725402832, -11.548439025878906, -9.845987319946289, -10.119619369506836, -10.454530715942383]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Pharmacist is ",Pharmacist,2,Restaurant,1,absent,absent,"[-1.206075668334961, -0.6474590301513672, -0.8248329162597656, -0.4666633605957031, -0.32619285583496094, -0.9993419647216797, -0.8373222351074219, -0.2628307342529297, -0.48155784606933594, -14.456365585327148, -0.4764995574951172, -0.2733039855957031, -0.13178634643554688, -0.45578956604003906, -0.6474647521972656, -18.061676025390625, -0.3052330017089844, -0.8954582214355469, -0.5960845947265625, -0.18308448791503906, -0.8364276885986328, -0.8432464599609375, -20.819204330444336, -0.6865253448486328, -0.45503807067871094, -0.5159549713134766, -0.6196804046630859, -0.38477134704589844, -0.8792362213134766, -0.4737281799316406, -0.7722854614257812, -0.4262676239013672, -0.7827377319335938, -0.6874465942382812, -17.519969940185547, -0.4947471618652344, -1.6647987365722656, -0.1705036163330078, -17.856769561767578, -0.5207710266113281, -0.6446514129638672, -0.2899055480957031, -0.2827186584472656, -0.8499393463134766, -0.1794567108154297, -0.9090423583984375, -0.3087310791015625, -0.2673187255859375, -0.6297969818115234, -0.5782642364501953]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Pharmacist is ",Pharmacist,2,Construction Site,2,absent,absent,"[-0.2920818328857422, -0.38088035583496094, -0.2832927703857422, -0.38045310974121094, -0.6059818267822266, -0.5434455871582031, -1.3080101013183594, -0.18610763549804688, -0.2847118377685547, -0.3095359802246094, -15.789947509765625, -0.33933258056640625, -0.3016948699951172, -0.1591014862060547, -0.16818809509277344, -0.4738311767578125, -0.7398052215576172, -0.23448562622070312, -0.1652393341064453, -0.6026287078857422, -0.3836956024169922, -0.22472381591796875, -0.3923320770263672, -0.7405662536621094, -0.6580581665039062, -15.702861785888672, -0.6505031585693359, -0.24596214294433594, -0.7010269165039062, -0.8867721557617188, -0.3146686553955078, -17.344791412353516, -0.3753662109375, -0.13860130310058594, -16.702369689941406, -0.5316162109375, -0.4281463623046875, -0.3119792938232422, -0.8454742431640625, -0.23891258239746094, -0.5538825988769531, -0.4361114501953125, -0.7317905426025391, -0.3516578674316406, -0.18027305603027344, -0.32770538330078125, -0.4675617218017578, -0.16395187377929688, -0.427947998046875, -0.44598960876464844]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Pharmacist is ",Pharmacist,2,Library,3,absent,absent,"[-11.291326522827148, -11.081075668334961, -10.431392669677734, -10.369138717651367, -10.803476333618164, -11.540271759033203, -12.773086547851562, -10.438882827758789, -9.41248893737793, -8.42816162109375, -11.206707000732422, -10.073829650878906, -9.640954971313477, -11.13514518737793, -11.61235237121582, -10.263435363769531, -10.237178802490234, -16.102184295654297, -12.24467658996582, -11.550233840942383, -17.534324645996094, -10.164449691772461, -9.329845428466797, -11.097417831420898, -10.22236442565918, -11.56924057006836, -12.912042617797852, -11.589117050170898, -11.542219161987305, -12.753438949584961, -8.734429359436035, -10.06158447265625, -10.819438934326172, -9.067239761352539, -17.280643463134766, -11.874378204345703, -17.524717330932617, -16.48560333251953, -11.063339233398438, -11.65778923034668, -9.927021026611328, -10.987390518188477, -10.627225875854492, -9.233760833740234, -9.043216705322266, -12.21986198425293, -11.144929885864258, -11.109533309936523, -12.053466796875, -12.606735229492188]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Pharmacist is ",Pharmacist,2,Office Building,0,absent,absent,"[-1.0582256317138672, -0.5887699127197266, -0.686126708984375, -0.6405544281005859, -0.4120159149169922, -1.5165348052978516, -0.44422340393066406, -0.9051361083984375, -0.33414459228515625, -0.7071037292480469, -0.7309436798095703, -0.6403636932373047, -0.8682613372802734, -0.6261978149414062, -1.0404911041259766, -0.7180099487304688, -0.6470909118652344, -0.594818115234375, -0.7260322570800781, -0.8417110443115234, -0.4110088348388672, -0.8585414886474609, -1.0630435943603516, -1.1431655883789062, -15.137931823730469, -1.142354965209961, -0.6881942749023438, -1.369429588317871, -0.9058895111083984, -0.7455272674560547, -1.1418380737304688, -0.7746429443359375, -0.4219169616699219, -0.6835193634033203, -0.9142684936523438, -1.5701847076416016, -0.5531425476074219, -0.5740375518798828, -1.3771190643310547, -1.1057510375976562, -1.0096569061279297, -1.1022777557373047, -1.0945186614990234, -0.7078933715820312, -1.1353073120117188, -0.8737602233886719, -1.0118770599365234, -0.8349895477294922, -0.9517364501953125, -0.9545955657958984]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Pharmacist is ",Pharmacist,2,Pharmacy,6,absent,absent,"[-2.464578628540039, -1.7810516357421875, -1.5453414916992188, -1.7175893783569336, -2.072233200073242, -1.5944862365722656, -17.87798500061035, -2.0135602951049805, -1.4161443710327148, -2.6924171447753906, -2.7148361206054688, -16.32115936279297, -15.975095748901367, -3.4073305130004883, -4.218792915344238, -2.6225414276123047, -17.357057571411133, -3.95928955078125, -3.3897600173950195, -17.41735076904297, -17.3156795501709, -3.730133056640625, -1.5894603729248047, -1.393869400024414, -2.3793258666992188, -2.5718994140625, -19.79494857788086, -2.3380136489868164, -2.660628318786621, -2.6837520599365234, -2.0021543502807617, -1.7798233032226562, -3.919248580932617, -3.4638118743896484, -3.024524688720703, -1.0598688125610352, -2.3592700958251953, -1.5114727020263672, -3.2370452880859375, -2.840071678161621, -2.457124710083008, -3.1576766967773438, -17.46719741821289, -2.194033622741699, -3.4394588470458984, -18.42486572265625, -3.924997329711914, -1.7784013748168945, -17.62750244140625, -3.489023208618164]"
