Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Architect is ",Architect,4,Hotel,1,absent,absent,"[-15.97325325012207, -11.739057540893555, -16.602672576904297, -13.187674522399902, -10.803369522094727, -16.488842010498047, -16.085111618041992, -15.119495391845703, -19.203672409057617, -18.724143981933594, -15.220672607421875, -16.620893478393555, -15.850067138671875, -17.912471771240234, -15.831113815307617, -16.775245666503906, -18.610448837280273, -12.189067840576172, -17.54486083984375, -16.691062927246094, -15.722644805908203, -16.28409767150879, -14.345169067382812, -14.09964370727539, -16.738178253173828, -16.6276798248291, -16.8239803314209, -18.017383575439453, -14.69089126586914, -17.704591751098633, -16.229787826538086, -10.815691947937012, -15.830236434936523, -16.318998336791992, -17.051305770874023, -16.48396110534668, -14.367395401000977, -14.483881950378418, -16.367652893066406, -17.123624801635742, -16.158172607421875, -16.75149917602539, -17.335479736328125, -14.715211868286133, -13.654070854187012, -15.794731140136719, -15.340350151062012, -13.442819595336914, -18.68125343322754, -17.527240753173828]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Architect is ",Architect,4,Restaurant,1,absent,absent,"[-11.31414794921875, -8.60550308227539, -8.684076309204102, -7.508603096008301, -8.874490737915039, -8.564098358154297, -9.146711349487305, -7.574407577514648, -10.726631164550781, -8.603580474853516, -9.69927978515625, -15.07004165649414, -7.392536163330078, -10.335489273071289, -7.918367385864258, -10.119161605834961, -10.461393356323242, -9.822700500488281, -7.410320281982422, -8.194040298461914, -7.677799224853516, -8.61848258972168, -7.569339752197266, -7.929164886474609, -9.65188217163086, -9.490741729736328, -9.81155014038086, -7.763332366943359, -8.458831787109375, -10.57354736328125, -8.860279083251953, -9.50352668762207, -8.914911270141602, -8.197896957397461, -8.085296630859375, -9.298864364624023, -8.66141128540039, -7.852581024169922, -10.173397064208984, -8.467340469360352, -9.206449508666992, -9.113096237182617, -10.253067016601562, -9.310638427734375, -9.898515701293945, -11.559927940368652, -8.626859664916992, -9.700626373291016, -8.137290954589844, -9.040521621704102]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Architect is ",Architect,4,Construction Site,2,absent,absent,"[-8.31523323059082, -10.673994064331055, -8.760028839111328, -12.02031135559082, -8.912763595581055, -7.375772476196289, -10.467805862426758, -11.926468849182129, -9.172369003295898, -7.981864929199219, -8.260906219482422, -10.503210067749023, -11.269025802612305, -10.788053512573242, -9.152095794677734, -7.039266586303711, -8.871200561523438, -11.643484115600586, -9.31440544128418, -8.259628295898438, -7.026402473449707, -9.02552604675293, -7.292957305908203, -7.652927398681641, -9.033468246459961, -8.637430191040039, -8.07072639465332, -9.50330924987793, -8.43655776977539, -7.371768951416016, -7.99456787109375, -9.118257522583008, -8.142393112182617, -7.385759353637695, -9.423940658569336, -8.573108673095703, -8.03400993347168, -8.431831359863281, -8.368120193481445, -8.742393493652344, -8.64077377319336, -9.046794891357422, -9.339056015014648, -7.962505340576172, -8.238370895385742, -9.28260612487793, -8.88153076171875, -8.125223159790039, -7.210821151733398, -7.668001174926758]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Architect is ",Architect,4,Library,3,absent,absent,"[-14.835687637329102, -14.443964004516602, -10.048666000366211, -15.194330215454102, -16.36696434020996, -12.696952819824219, -17.53921127319336, -11.729068756103516, -16.022815704345703, -15.98097038269043, -16.42804718017578, -17.528162002563477, -16.408424377441406, -14.44038200378418, -18.178905487060547, -16.65131378173828, -16.864595413208008, -16.77455711364746, -16.584291458129883, -14.670309066772461, -17.818443298339844, -10.875749588012695, -16.84501075744629, -17.45346450805664, -17.47249984741211, -16.808713912963867, -16.92344093322754, -13.908639907836914, -14.833030700683594, -16.015195846557617, -14.99116325378418, -16.985759735107422, -16.546632766723633, -18.37301254272461, -18.315387725830078, -15.800294876098633, -13.69584846496582, -16.433629989624023, -14.019363403320312, -18.734285354614258, -16.234704971313477, -15.311758995056152, -16.06140899658203, -14.14265251159668, -18.207361221313477, -18.859756469726562, -16.135011672973633, -16.178377151489258, -14.035358428955078, -16.59949493408203]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Architect is ",Architect,4,Office Building,0,absent,absent,"[-10.269708633422852, -10.722764015197754, -9.947341918945312, -8.654932022094727, -10.239423751831055, -8.989784240722656, -8.735258102416992, -8.779090881347656, -10.039413452148438, -6.994203567504883, -10.46878433227539, -9.185867309570312, -8.166204452514648, -10.630596160888672, -8.608701705932617, -7.840671539306641, -9.578285217285156, -8.998889923095703, -10.540748596191406, -8.499650955200195, -8.369428634643555, -10.037342071533203, -8.893144607543945, -8.934335708618164, -8.470788955688477, -9.105062484741211, -7.475719451904297, -9.607820510864258, -8.374996185302734, -9.19919204711914, -9.032306671142578, -8.869865417480469, -8.966766357421875, -7.946871757507324, -7.874151229858398, -8.37830924987793, -8.156898498535156, -8.463035583496094, -9.461175918579102, -6.860504150390625, -7.625143051147461, -8.591787338256836, -9.871671676635742, -7.871669769287109, -11.303858757019043, -9.423931121826172, -15.390752792358398, -8.905844688415527, -10.370336532592773, -8.41827392578125]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Architect is ",Architect,4,Pharmacy,6,absent,present,"[-15.050483703613281, -14.79831314086914, -14.774396896362305, -16.159181594848633, -15.245941162109375, -14.291764259338379, -16.027442932128906, -15.047350883483887, -15.34892463684082, -14.17418384552002, -15.795232772827148, -14.87830924987793, -12.454032897949219, -13.930879592895508, -13.632514953613281, -13.600149154663086, -14.842794418334961, -15.373291969299316, -13.129013061523438, -15.342449188232422, -14.798494338989258, -14.546585083007812, -15.212713241577148, -13.839106559753418, -14.544950485229492, -15.331501960754395, -12.384927749633789, -15.468145370483398, -13.417524337768555, -15.687618255615234, -15.171053886413574, -15.0029296875, -15.803201675415039, -10.108391761779785, -14.443426132202148, -14.742242813110352, -14.247411727905273, -14.530594825744629, -15.351583480834961, -14.692472457885742, -15.840557098388672, -14.904302597045898, -17.085399627685547, -14.97218132019043, -14.800494194030762, -14.260947227478027, -14.344209671020508, -14.518856048583984, -16.069177627563477, -15.231361389160156]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Architect is ",Architect,4,Courthouse,1,absent,absent,"[-15.390716552734375, -15.035491943359375, -16.435466766357422, -15.358479499816895, -13.773632049560547, -14.25786018371582, -16.110050201416016, -15.691328048706055, -15.039093971252441, -14.68967056274414, -14.970242500305176, -12.78305435180664, -16.208805084228516, -13.49777603149414, -15.47915267944336, -15.083797454833984, -16.234495162963867, -10.503335952758789, -16.070064544677734, -16.48644256591797, -10.682550430297852, -15.830854415893555, -12.961437225341797, -15.705713272094727, -14.464454650878906, -14.971024513244629, -15.68930435180664, -14.198726654052734, -15.96236801147461, -15.83747673034668, -14.849861145019531, -15.185924530029297, -15.457626342773438, -16.849929809570312, -11.808507919311523, -15.365707397460938, -10.967498779296875, -15.174694061279297, -10.719581604003906, -16.663253784179688, -14.894659042358398, -15.594053268432617, -11.178999900817871, -14.867420196533203, -15.677347183227539, -16.551353454589844, -15.437525749206543, -15.030274391174316, -15.714194297790527, -13.962604522705078]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Architect is ",Architect,4,Police Station,0,absent,absent,"[-11.389871597290039, -9.627037048339844, -9.5650634765625, -9.214406967163086, -8.52813720703125, -7.90641975402832, -9.107536315917969, -9.201828002929688, -7.999198913574219, -6.90559196472168, -9.210494995117188, -9.055486679077148, -8.251766204833984, -10.040943145751953, -10.965316772460938, -11.069305419921875, -8.742925643920898, -9.077320098876953, -8.910249710083008, -9.448246002197266, -13.26468276977539, -8.967649459838867, -11.959328651428223, -9.027217864990234, -8.722558975219727, -8.286964416503906, -6.832553863525391, -12.658556938171387, -8.363364219665527, -8.175468444824219, -8.606878280639648, -9.336366653442383, -8.497705459594727, -9.721837997436523, -12.383132934570312, -9.292278289794922, -7.962430953979492, -9.417057037353516, -9.226631164550781, -9.808483123779297, -8.867237091064453, -9.774824142456055, -9.217668533325195, -9.09644889831543, -9.018453598022461, -9.426435470581055, -10.009117126464844, -9.445501327514648, -8.40230941772461, -11.206489562988281]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Architect is ",Architect,4,University,0,absent,absent,"[-15.877723693847656, -18.16550064086914, -15.030031204223633, -17.624462127685547, -13.926556587219238, -18.85173797607422, -16.40394401550293, -16.900331497192383, -17.971708297729492, -16.440784454345703, -16.523134231567383, -14.737029075622559, -16.307750701904297, -17.69890594482422, -17.35790252685547, -16.705322265625, -16.92633628845215, -17.383237838745117, -15.883707046508789, -16.23855209350586, -11.155448913574219, -16.474233627319336, -17.193092346191406, -17.72671890258789, -16.845809936523438, -16.381710052490234, -16.653305053710938, -17.177488327026367, -17.235300064086914, -17.12705421447754, -17.971778869628906, -16.723909378051758, -16.93045425415039, -15.420852661132812, -15.848760604858398, -15.24239730834961, -15.080377578735352, -16.87912940979004, -13.700383186340332, -17.550575256347656, -18.290346145629883, -16.81871795654297, -17.943988800048828, -18.813020706176758, -18.236312866210938, -15.722684860229492, -16.303874969482422, -19.05301284790039, -14.375448226928711, -17.0892391204834]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Architect is ",Architect,4,Laboratory,3,absent,absent,"[-7.899423599243164, -8.121902465820312, -6.600185394287109, -9.432321548461914, -8.68906021118164, -7.737527847290039, -6.311878204345703, -9.027912139892578, -8.586315155029297, -9.083927154541016, -8.294792175292969, -7.808277130126953, -6.880880355834961, -12.65458869934082, -9.320690155029297, -9.383975982666016, -7.599630355834961, -10.860254287719727, -9.22567367553711, -7.888154029846191, -7.222629547119141, -7.548291206359863, -10.240800857543945, -14.662792205810547, -9.626388549804688, -11.088092803955078, -6.139878273010254, -8.196500778198242, -7.696680068969727, -9.020832061767578, -9.826204299926758, -8.700784683227539, -8.330636978149414, -7.027334213256836, -8.613353729248047, -14.281314849853516, -8.865266799926758, -8.840726852416992, -6.976566314697266, -8.982269287109375, -8.59695053100586, -8.571062088012695, -7.58868408203125, -8.167940139770508, -9.232053756713867, -8.744344711303711, -8.638866424560547, -11.310951232910156, -8.845502853393555, -8.581096649169922]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Teacher is in the School. The Artist is in the Pharmacy. The Pastor is in the Park. The Architect is in the Pharmacy. The Journalist is in the Pharmacy. The Police Officer is in the Pharmacy. The Writer is in the School. The Pharmacist is in the Bank. The Journalist is in the Laboratory. The Police Officer is in the Bank. The Teacher is in the Farm. The Psychologist is in the Construction Site. The Nurse is in the School. The Journalist is in the Park. The Librarian is in the Church. The Pastor is in the Agency. The Police Officer is in the Park. The Journalist is in the School. The Programmer is in the Park. The Teacher is in the Construction Site. The Police Officer is in the Library. The Engineer is in the Library. The Programmer is in the School. The Teacher is in the Park. The Journalist is in the Agency. The Artist is in the Laboratory. The Builder is in the Bank. The Journalist is in the Bank. The Nurse is in the Park. The Writer is in the Studio. The Builder is in the Park. The Journalist is in the Library. The Journalist is in the Farm. The Journalist is in the Restaurant. The Architect is in the Factory. The Artist is in the School. The Teacher is in the Laboratory. The Builder is in the Agency. The Builder is in the Hotel. The Pharmacist is in the Hospital. The Architect is in the School. The Builder is in the Church. The Builder is in the Courthouse. The Pastor is in the Bank. The Teacher is in the Clinic. The Architect is in the Agency. The Accountant is in the School. The Artist is in the Church. The Teacher is in the Pharmacy. The Nurse is in the Pharmacy. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Architect is ",Architect,4,Clinic,1,absent,absent,"[-9.726984024047852, -8.929708480834961, -9.144262313842773, -8.952215194702148, -9.414339065551758, -7.909818649291992, -8.316566467285156, -7.447667121887207, -7.074928283691406, -7.745847702026367, -8.474481582641602, -7.843254089355469, -8.873502731323242, -8.61954116821289, -9.119213104248047, -12.706632614135742, -8.6611328125, -8.722587585449219, -10.459368705749512, -13.99063777923584, -10.544755935668945, -7.891864776611328, -9.011770248413086, -9.004524230957031, -8.676336288452148, -7.411304473876953, -10.060541152954102, -11.014192581176758, -9.191324234008789, -8.905004501342773, -8.725914001464844, -6.827106475830078, -6.30422306060791, -8.589033126831055, -8.976343154907227, -9.04056167602539, -7.214524269104004, -10.369003295898438, -9.049903869628906, -8.545675277709961, -8.014684677124023, -7.613269805908203, -7.961524963378906, -8.097965240478516, -9.587129592895508, -11.182449340820312, -8.203956604003906, -9.295133590698242, -8.269054412841797, -7.175397872924805]"
