Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Chef is ",Chef,1,Police Station,1,absent,absent,"[-0.701934814453125, -0.42910194396972656, -11.408491134643555, -0.6653041839599609, -0.6914272308349609, -0.4743938446044922, -0.7821102142333984, -0.4257831573486328, -0.6132144927978516, -0.4159412384033203, -0.3596820831298828, -1.1399173736572266, -0.271942138671875, -0.8959102630615234, -0.6156101226806641, -0.6969699859619141, -0.4657783508300781, -10.819197654724121, -10.766443252563477, -0.6625957489013672, -0.7356338500976562, -0.433319091796875, -0.7497882843017578, -0.6897811889648438, -0.23108863830566406, -11.663482666015625, -0.5250205993652344, -0.44002342224121094, -0.5689983367919922, -0.290252685546875, -0.6885757446289062, -0.5864048004150391, -0.754974365234375, -0.4239540100097656, -0.6261119842529297, -0.5822486877441406, -0.6077919006347656, -0.7534236907958984, -10.295570373535156, -0.6905632019042969, -0.9563388824462891, -0.3724555969238281, -0.9836483001708984, -0.6508750915527344, -0.6260662078857422, -0.4462718963623047, -0.29433631896972656, -0.6664848327636719, -0.6608238220214844, -0.8429775238037109]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Chef is ",Chef,1,University,1,absent,absent,"[-9.234264373779297, -11.558050155639648, -9.934886932373047, -9.118242263793945, -10.010269165039062, -10.364212036132812, -8.877370834350586, -10.07748794555664, -9.7227783203125, -11.631650924682617, -8.029051780700684, -10.783151626586914, -9.68155288696289, -8.527230262756348, -9.507728576660156, -9.365882873535156, -12.13458251953125, -9.789724349975586, -10.67171859741211, -11.288095474243164, -10.579391479492188, -8.563644409179688, -9.769105911254883, -10.973519325256348, -10.79478645324707, -9.928276062011719, -9.980138778686523, -9.940828323364258, -10.625640869140625, -9.088726043701172, -9.74713134765625, -11.310613632202148, -10.338058471679688, -9.709577560424805, -8.937406539916992, -10.229032516479492, -10.132186889648438, -10.16743278503418, -10.513200759887695, -9.909858703613281, -10.288969039916992, -9.772283554077148, -10.41159439086914, -11.025461196899414, -10.69857406616211, -9.93484878540039, -9.62021255493164, -9.076292037963867, -11.543521881103516, -9.912023544311523]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Chef is ",Chef,1,Laboratory,3,absent,present,"[-1.5891361236572266, -1.0914745330810547, -0.868408203125, -0.7443733215332031, -1.0763301849365234, -0.6789817810058594, -0.9543666839599609, -1.3896923065185547, -1.0007762908935547, -0.7326221466064453, -1.0908393859863281, -1.6154193878173828, -1.1674480438232422, -0.8802642822265625, -0.9695873260498047, -1.1893539428710938, -0.7792186737060547, -0.6637172698974609, -1.2816162109375, -0.7625579833984375, -1.2441825866699219, -1.522085189819336, -0.8460216522216797, -0.9148368835449219, -1.1600475311279297, -0.9875583648681641, -0.6237888336181641, -0.6527996063232422, -1.6602287292480469, -0.9415760040283203, -9.467475891113281, -1.879384994506836, -0.9624671936035156, -1.0031852722167969, -0.5939655303955078, -1.1280536651611328, -0.9762706756591797, -1.0617332458496094, -11.950408935546875, -1.3366031646728516, -1.1036224365234375, -0.8267765045166016, -0.5285282135009766, -1.4483966827392578, -1.3920307159423828, -1.374481201171875, -0.7934589385986328, -1.1109943389892578, -0.6564369201660156, -0.7889633178710938]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Chef is ",Chef,1,Clinic,0,absent,absent,"[-0.5599517822265625, -0.8505764007568359, -0.7288341522216797, -1.1741313934326172, -0.6948986053466797, -0.9611625671386719, -0.38344573974609375, -13.05282974243164, -0.9503746032714844, -1.0639877319335938, -0.7375297546386719, -0.9124946594238281, -1.3116474151611328, -0.4856605529785156, -0.7941551208496094, -0.700927734375, -10.717543601989746, -0.6238536834716797, -0.5857620239257812, -0.5231666564941406, -0.6324481964111328, -0.42389488220214844, -0.5166511535644531, -0.7257289886474609, -1.0444679260253906, -0.23905372619628906, -0.6284503936767578, -0.7531375885009766, -11.999628067016602, -0.8531627655029297, -0.730987548828125, -0.5405101776123047, -0.7008705139160156, -0.3836250305175781, -0.5504989624023438, -1.1087512969970703, -0.4681434631347656, -0.4792747497558594, -0.5542793273925781, -12.771191596984863, -0.8937587738037109, -0.5272731781005859, -0.6368961334228516, -10.107320785522461, -0.39597511291503906, -11.706034660339355, -0.7886371612548828, -0.5865039825439453, -0.5667572021484375, -0.8124237060546875]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Chef is ",Chef,1,Studio,1,absent,absent,"[-11.045223236083984, -10.872764587402344, -10.186258316040039, -9.315179824829102, -11.543174743652344, -11.015953063964844, -8.404473304748535, -10.036985397338867, -9.507291793823242, -10.522056579589844, -10.401613235473633, -9.705085754394531, -9.933111190795898, -9.734785079956055, -7.414764404296875, -11.520133972167969, -8.882730484008789, -9.246111869812012, -11.31834602355957, -11.11166000366211, -9.646240234375, -10.491413116455078, -12.684662818908691, -10.081153869628906, -12.283416748046875, -10.74509048461914, -13.873003005981445, -9.015851974487305, -10.655878067016602, -8.287160873413086, -11.21554183959961, -10.438064575195312, -9.387481689453125, -9.289640426635742, -15.532502174377441, -11.614988327026367, -10.712352752685547, -11.450517654418945, -10.80949592590332, -10.478141784667969, -9.919952392578125, -9.730182647705078, -11.04330825805664, -9.521312713623047, -8.169206619262695, -11.45484733581543, -10.814338684082031, -11.342039108276367, -7.851922035217285, -10.339164733886719]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Chef is ",Chef,1,Factory,2,absent,absent,"[-10.623029708862305, -11.682695388793945, -10.857481002807617, -8.922822952270508, -9.253889083862305, -10.816911697387695, -9.701667785644531, -10.984418869018555, -9.745336532592773, -9.648183822631836, -9.792827606201172, -10.909632682800293, -8.272934913635254, -10.472494125366211, -10.359012603759766, -10.935531616210938, -10.572500228881836, -12.304515838623047, -10.138568878173828, -9.888343811035156, -11.141284942626953, -9.828784942626953, -10.375640869140625, -11.25554084777832, -9.91571044921875, -9.997062683105469, -9.357492446899414, -9.268304824829102, -10.064815521240234, -12.864775657653809, -10.710695266723633, -10.594905853271484, -14.333762168884277, -10.405340194702148, -10.071117401123047, -8.711122512817383, -9.747699737548828, -10.986738204956055, -10.3448486328125, -9.76292610168457, -12.717077255249023, -10.453054428100586, -7.489846229553223, -10.26611328125, -12.210660934448242, -11.298053741455078, -12.0189208984375, -9.882862091064453, -10.849620819091797, -10.34880256652832]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Chef is ",Chef,1,Agency,1,absent,absent,"[-7.818758010864258, -11.245302200317383, -10.69904899597168, -8.808977127075195, -10.914011001586914, -8.17160415649414, -10.387687683105469, -10.601476669311523, -9.38821029663086, -10.99405288696289, -10.987285614013672, -10.431631088256836, -10.870426177978516, -10.47618293762207, -8.773738861083984, -8.119401931762695, -15.317916870117188, -10.574396133422852, -9.930339813232422, -12.116003036499023, -11.087898254394531, -10.916316986083984, -10.389226913452148, -9.296388626098633, -10.691213607788086, -8.607141494750977, -10.649314880371094, -10.687984466552734, -9.679386138916016, -10.88862419128418, -10.592142105102539, -9.372163772583008, -11.400960922241211, -9.212675094604492, -9.642555236816406, -9.821952819824219, -10.12520980834961, -9.963855743408203, -9.238967895507812, -11.229646682739258, -7.530379295349121, -10.224557876586914, -9.698663711547852, -9.675086975097656, -10.40214729309082, -10.519208908081055, -9.667810440063477, -10.232376098632812, -11.234506607055664, -9.93642807006836]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Pharmacist is ",Pharmacist,0,Hospital,0,absent,absent,"[-10.43183708190918, -10.7315673828125, -13.280388832092285, -11.27436637878418, -10.574295043945312, -11.36819076538086, -12.18992805480957, -8.906841278076172, -14.077043533325195, -11.347055435180664, -10.262765884399414, -10.948770523071289, -7.701385498046875, -12.476448059082031, -10.949588775634766, -12.365213394165039, -9.740615844726562, -13.800554275512695, -10.528696060180664, -12.161958694458008, -11.602767944335938, -12.379087448120117, -11.765714645385742, -9.687152862548828, -11.441108703613281, -10.642471313476562, -10.929561614990234, -10.798402786254883, -12.086036682128906, -10.785921096801758, -11.336334228515625, -10.641485214233398, -11.793907165527344, -10.877037048339844, -10.428915023803711, -10.30174446105957, -10.42030143737793, -10.36442756652832, -13.93704891204834, -10.985336303710938, -11.815298080444336, -10.885488510131836, -10.21672248840332, -10.336137771606445, -11.233602523803711, -10.170646667480469, -11.693904876708984, -8.324273109436035, -10.86077880859375, -10.925487518310547]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Pharmacist is ",Pharmacist,0,Park,0,absent,absent,"[-11.795778274536133, -10.677213668823242, -13.357855796813965, -9.612907409667969, -10.894596099853516, -13.269936561584473, -10.779914855957031, -10.91793441772461, -11.687841415405273, -11.92617416381836, -9.206910133361816, -12.240215301513672, -10.178543090820312, -10.933799743652344, -10.79779052734375, -11.613895416259766, -10.782690048217773, -8.698787689208984, -9.707456588745117, -11.428753852844238, -12.854080200195312, -10.567678451538086, -11.633037567138672, -11.703619003295898, -9.82802963256836, -10.587442398071289, -15.928779602050781, -9.41191291809082, -14.344552040100098, -11.329927444458008, -10.333244323730469, -10.950540542602539, -12.839256286621094, -10.941747665405273, -11.917396545410156, -10.083925247192383, -11.533246994018555, -10.631568908691406, -11.066499710083008, -12.952840805053711, -10.510320663452148, -11.485849380493164, -7.171874046325684, -11.893205642700195, -10.995813369750977, -11.40851879119873, -12.418434143066406, -10.681949615478516, -12.493698120117188, -12.130155563354492]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Pharmacist is ",Pharmacist,0,Farm,0,absent,absent,"[-10.785268783569336, -8.144597053527832, -12.019479751586914, -11.198047637939453, -11.214225769042969, -11.531730651855469, -9.809944152832031, -11.748998641967773, -10.624458312988281, -11.655536651611328, -9.784732818603516, -14.350961685180664, -11.295492172241211, -9.987791061401367, -11.019357681274414, -9.125670433044434, -10.172674179077148, -11.006389617919922, -10.68634033203125, -10.570091247558594, -9.728717803955078, -11.28805923461914, -11.510835647583008, -8.785575866699219, -9.253538131713867, -11.753433227539062, -11.090034484863281, -10.30429458618164, -10.349529266357422, -11.23090934753418, -11.389069557189941, -11.875232696533203, -13.685714721679688, -11.214761734008789, -9.894027709960938, -10.469886779785156, -10.841276168823242, -11.023780822753906, -11.506814956665039, -11.96796989440918, -10.84854507446289, -10.25291633605957, -13.706754684448242, -11.420938491821289, -11.806011199951172, -12.389646530151367, -10.052364349365234, -12.291400909423828, -11.44808578491211, -10.38504409790039]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Pharmacist is ",Pharmacist,0,Church,3,absent,absent,"[-10.538299560546875, -11.86192512512207, -12.71045207977295, -8.637717247009277, -10.034553527832031, -9.608463287353516, -13.508733749389648, -11.736471176147461, -10.916353225708008, -10.718984603881836, -8.96513557434082, -10.006246566772461, -9.513063430786133, -11.885272979736328, -12.582334518432617, -10.08584213256836, -8.585652351379395, -11.699638366699219, -11.470436096191406, -10.874942779541016, -11.489151000976562, -11.59699821472168, -10.748991012573242, -8.557905197143555, -10.590681076049805, -9.360294342041016, -8.857396125793457, -10.661054611206055, -9.377832412719727, -8.98021411895752, -11.426437377929688, -11.75003433227539, -12.30544662475586, -8.079754829406738, -9.983739852905273, -14.078400611877441, -11.734687805175781, -10.29010009765625, -10.500114440917969, -11.842351913452148, -8.784156799316406, -10.224349975585938, -9.606639862060547, -9.828073501586914, -11.449703216552734, -10.621377944946289, -9.640783309936523, -12.655872344970703, -10.614349365234375, -10.826799392700195]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Pharmacist is ",Pharmacist,0,School,1,absent,absent,"[-11.034765243530273, -10.050130844116211, -10.765789031982422, -8.942070007324219, -9.620658874511719, -11.97500991821289, -10.89310073852539, -10.166748046875, -10.65633773803711, -10.016347885131836, -10.71725082397461, -9.670915603637695, -11.613391876220703, -8.812606811523438, -9.98927116394043, -8.590007781982422, -11.027807235717773, -10.052127838134766, -10.770988464355469, -11.783020973205566, -8.351609230041504, -10.651121139526367, -9.86677360534668, -9.622835159301758, -9.505102157592773, -11.439996719360352, -10.479997634887695, -10.668128967285156, -10.992151260375977, -13.958137512207031, -10.126382827758789, -10.51215934753418, -11.072660446166992, -11.185636520385742, -9.922769546508789, -12.711265563964844, -10.845254898071289, -10.972440719604492, -10.862443923950195, -14.45361614227295, -10.02104377746582, -12.220788955688477, -12.354264259338379, -11.45100212097168, -11.337343215942383, -8.468564987182617, -10.695131301879883, -10.661640167236328, -11.202938079833984, -10.463605880737305]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Pharmacist is ",Pharmacist,0,Bank,1,absent,absent,"[-10.85531997680664, -10.552597045898438, -10.661725997924805, -10.271615982055664, -10.184318542480469, -10.723917007446289, -11.46944808959961, -9.844663619995117, -7.720961570739746, -11.538610458374023, -11.050722122192383, -12.018730163574219, -9.87199592590332, -10.489645004272461, -11.969398498535156, -11.069953918457031, -8.503392219543457, -11.82496452331543, -10.144182205200195, -13.055517196655273, -8.615506172180176, -9.659717559814453, -10.872842788696289, -11.575521469116211, -10.479923248291016, -9.82573127746582, -9.976007461547852, -10.722318649291992, -11.096805572509766, -11.211029052734375, -11.160110473632812, -11.426206588745117, -11.316064834594727, -9.151816368103027, -11.22409439086914, -9.51313591003418, -11.32194709777832, -12.205310821533203, -10.622259140014648, -11.6263427734375, -11.720098495483398, -9.671560287475586, -10.647092819213867, -12.636226654052734, -12.904376983642578, -10.511075973510742, -10.55229377746582, -8.724577903747559, -11.09945297241211, -10.285388946533203]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Laboratory. The Chef is in the Laboratory. The Writer is in the Agency. The Nurse is in the Courthouse. The Teacher is in the Construction Site. The Police Officer is in the Pharmacy. The Clerk is in the Library. The Builder is in the Restaurant. The Clerk is in the Restaurant. The Nurse is in the Church. The Psychologist is in the School. The Lawyer is in the Office Building. The Journalist is in the Library. The Pastor is in the Church. The Lawyer is in the Laboratory. The Writer is in the Pharmacy. The Architect is in the Hotel. The Programmer is in the Church. The Programmer is in the Police Station. The Librarian is in the Office Building. The Accountant is in the Factory. The Clerk is in the University. The Electrician is in the Bank. The Nurse is in the Factory. The Librarian is in the Studio. The Psychologist is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Pharmacist is ",Pharmacist,0,Hotel,1,absent,absent,"[-11.305416107177734, -9.646001815795898, -10.604400634765625, -9.856451034545898, -11.01272964477539, -12.824871063232422, -8.881155014038086, -11.606306076049805, -10.400592803955078, -11.186023712158203, -10.657232284545898, -14.654549598693848, -9.735433578491211, -8.884631156921387, -10.417617797851562, -10.953165054321289, -14.453056335449219, -10.762569427490234, -9.91232681274414, -11.247102737426758, -12.214553833007812, -11.890403747558594, -10.383033752441406, -10.098102569580078, -11.53781509399414, -11.774393081665039, -12.563375473022461, -10.695911407470703, -11.060447692871094, -10.828920364379883, -11.603689193725586, -11.087137222290039, -7.975393295288086, -11.297239303588867, -9.698802947998047, -11.362016677856445, -10.449155807495117, -13.044500350952148, -10.137514114379883, -10.337968826293945, -12.631675720214844, -10.806116104125977, -8.88375473022461, -8.570723533630371, -9.296236038208008, -11.147512435913086, -11.761213302612305, -10.221479415893555, -10.602262496948242, -10.435029983520508]"
