Trial_Num,Preamble,Stimulus,True_Category,Item,Rank,Category
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, nightgown is ",present,absent,nightgown,21,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, raincoat is ",present,present,raincoat,22,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, bathing suit is ",present,absent,bathing suit,23,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, bathrobe is ",present,absent,bathrobe,24,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, slip is ",present,absent,slip,25,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, bra is ",present,absent,bra,26,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, shoe is ",present,absent,shoe,27,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, tuxedo is ",present,absent,tuxedo,28,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, stocking is ",present,present,stocking,29,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, vest is ",present,present,vest,30,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, nylon is ",present,present,nylon,31,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, cape is ",present,present,cape,32,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, boot is ",present,present,boot,33,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, sandal is ",present,absent,sandal,34,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, tie is ",present,absent,tie,35,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, girdle is ",present,absent,girdle,36,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, belt is ",present,absent,belt,37,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, scarf is ",present,present,scarf,38,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, mitten is ",present,absent,mitten,39,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, slipper is ",present,absent,slipper,40,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, hat is ",present,absent,hat,41,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, overshoe is ",present,present,overshoe,42,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, glove is ",present,present,glove,43,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, apron is ",present,absent,apron,44,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, earmuff is ",present,present,earmuff,45,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, handkerchief is ",present,present,handkerchief,46,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, purse is ",present,absent,purse,47,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, hairband is ",present,absent,hairband,48,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, ring is ",present,present,ring,49,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, earring is ",present,present,earring,50,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, watch is ",present,present,watch,51,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, cuff link is ",present,absent,cuff link,52,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, necklace is ",present,present,necklace,53,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, bracelet is ",present,absent,bracelet,54,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, cane is ",present,absent,cane,55,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, pant is ",absent,present,pant,1,clothing
1,"Following is a list that contains a number of clothes. After the list, a clothing item will be judged as either present or absent in the list. If the list contains the clothing item, answer with present. If the list does not contain the clothing item, answer with absent. The list of clothes is: sweater, earring, skirt, sock, stocking, panty, shirt, ring, vest, watch, pajama, handkerchief, undershirt, cape, overshoe, sweatshirt, pant, glove, hoodie, dress, earmuff, jumper, necklace, boot, underpant, raincoat, scarf, nylon. According to the list, hoodie is present. According to the list, leggings are absent. According to the list, shirt is ",absent,present,shirt,2,clothing
