Trial_Num,Preamble,Stimulus,True_Category,Item,Rank,Category
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, level is ",present,absent,level,11,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, plane is ",present,present,plane,12,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, file is ",present,present,file,13,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, toolbox is ",present,absent,toolbox,14,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, T-square is ",present,present,T-square,15,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, chisel is ",present,present,chisel,16,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, rasp is ",present,absent,rasp,17,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, pencil is ",present,absent,pencil,18,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, hacksaw is ",present,absent,hacksaw,19,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, square is ",present,present,square,20,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, bench is ",present,absent,bench,21,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, plier is ",present,absent,plier,22,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, wrench is ",present,present,wrench,23,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, ladder is ",present,absent,ladder,24,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, lathe is ",present,absent,lathe,25,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, vise is ",present,present,vise,26,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, screw is ",present,present,screw,27,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, wood is ",present,present,wood,28,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, wedge is ",present,absent,wedge,29,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, lumber is ",present,absent,lumber,30,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, blueprint is ",present,absent,blueprint,31,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, brace is ",present,absent,brace,32,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, awl is ",present,present,awl,33,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, crowbar is ",present,present,crowbar,34,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, hinge is ",present,absent,hinge,35,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, miter box is ",present,present,miter box,36,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, knife is ",present,present,knife,37,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, chalk is ",present,present,chalk,38,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, nut is ",present,present,nut,39,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, bolt is ",present,absent,bolt,40,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, plumb line is ",present,present,plumb line,41,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, brush is ",present,absent,brush,42,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, sledge hammer is ",present,absent,sledge hammer,43,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, glue is ",present,absent,glue,44,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, paintbrush is ",present,absent,paintbrush,45,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, varnish is ",present,absent,varnish,46,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, apron is ",present,present,apron,47,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, stapler is ",present,present,stapler,48,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, extension cord is ",present,absent,extension cord,49,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, soldering iron is ",present,absent,soldering iron,50,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, plaster is ",present,present,plaster,51,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, wheelbarrow is ",present,present,wheelbarrow,52,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, axe is ",present,present,axe,53,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, slide rule is ",present,present,slide rule,54,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, cement is ",present,absent,cement,55,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, anvil is ",present,present,anvil,56,tool
1,"Following is a list that contains a number of tools. After the list, a tool will be judged as either present or absent in the list. If the list contains the tool, answer with present. If the list does not contain the tool, answer with absent. The list of tools is: chalk, plane, wheelbarrow, saw, square, screwdriver, T-square, apron, plaster, sawhorse, axe, file, nut, slide rule, knife, awl, pliers, vise, tape measure, miter box, wood, crowbar, drill, chisel, plumb line, wrench, screw, stapler, anvil, nail, crane. According to the list, pliers are present. According to the list, tape measure is absent. According to the list, hatchet is ",present,absent,hatchet,57,tool
