Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Teacher is ",Teacher,2,Police Station,3,absent,absent,"[-0.6601505279541016, -0.6503086090087891, -0.6167469024658203, -0.35700035095214844, -0.18494224548339844, -0.6010551452636719, -0.4806842803955078, -0.4124336242675781, -0.4992103576660156, -0.5668697357177734, -0.8731861114501953, -1.005178451538086, -0.5850067138671875, -0.3977012634277344, -1.0510482788085938, -0.8518104553222656, -0.4334392547607422, -0.5220088958740234, -0.7861957550048828, -0.9083442687988281, -0.3795642852783203, -1.3911552429199219, -0.8253707885742188, -0.5489501953125, -1.3098888397216797, -1.2776565551757812, -0.8770923614501953, -0.7437267303466797, -1.0511436462402344, -0.664764404296875, -0.7219257354736328, -11.34364128112793, -0.6192169189453125, -0.6004829406738281, -0.4034557342529297, -0.6391143798828125, -0.5153388977050781, -0.8198356628417969, -0.5290317535400391, -0.7112045288085938, -1.1830863952636719, -0.48590660095214844, -0.8254203796386719, -0.8057918548583984, -0.5890674591064453, -0.41924285888671875, -0.6685771942138672, -0.6479721069335938, -0.5059471130371094, -1.0169029235839844]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Teacher is ",Teacher,2,University,0,absent,absent,"[-10.635910034179688, -8.663309097290039, -10.042219161987305, -10.39815902709961, -11.703161239624023, -10.714685440063477, -10.915486335754395, -10.620901107788086, -9.328496932983398, -9.66276741027832, -10.799962997436523, -11.394197463989258, -11.066539764404297, -9.025506973266602, -9.713022232055664, -9.856330871582031, -10.788690567016602, -10.15945816040039, -10.879274368286133, -10.57619857788086, -9.458822250366211, -8.579647064208984, -11.219597816467285, -11.11292839050293, -15.874364852905273, -11.427162170410156, -10.733863830566406, -8.546419143676758, -10.103372573852539, -11.677858352661133, -10.263870239257812, -9.969467163085938, -10.850601196289062, -10.525047302246094, -11.514320373535156, -8.682719230651855, -10.809612274169922, -10.8118896484375, -9.860292434692383, -9.91917610168457, -10.730443954467773, -8.864270210266113, -9.403497695922852, -11.023309707641602, -7.858536720275879, -13.171483039855957, -11.123348236083984, -8.963361740112305, -9.677389144897461, -8.663847923278809]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Teacher is ",Teacher,2,Laboratory,1,absent,absent,"[-0.7373924255371094, -0.4518699645996094, -0.7367420196533203, -0.5916290283203125, -1.1589851379394531, -0.8083019256591797, -0.5932865142822266, -0.8291568756103516, -1.4477996826171875, -0.7392921447753906, -0.8810272216796875, -0.9993572235107422, -0.9511947631835938, -0.6702346801757812, -0.6361274719238281, -0.8173809051513672, -0.9912166595458984, -0.8906440734863281, -1.2833366394042969, -1.3600578308105469, -1.2846240997314453, -0.6849327087402344, -0.7140312194824219, -0.6965007781982422, -12.466442108154297, -0.3786354064941406, -1.1622867584228516, -1.5191574096679688, -0.63720703125, -1.114095687866211, -1.1564102172851562, -1.0085372924804688, -0.5675277709960938, -0.5868816375732422, -1.0567817687988281, -1.5534706115722656, -0.9163627624511719, -0.7370662689208984, -0.8986759185791016, -0.5168266296386719, -0.6167888641357422, -1.1945610046386719, -0.5536670684814453, -1.1309375762939453, -0.7513885498046875, -0.7582550048828125, -0.5857620239257812, -0.8740329742431641, -12.185093879699707, -0.6591854095458984]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Teacher is ",Teacher,2,Clinic,0,absent,absent,"[-10.81106185913086, -0.5341320037841797, -0.8044834136962891, -0.7219467163085938, -1.1199207305908203, -0.2969970703125, -0.5556716918945312, -1.0240478515625, -0.8019886016845703, -1.1038360595703125, -0.5161666870117188, -0.7944297790527344, -1.1875381469726562, -1.4144783020019531, -0.8526592254638672, -0.6764202117919922, -0.8254585266113281, -0.7699298858642578, -10.791757583618164, -0.48168182373046875, -0.8536624908447266, -11.56180191040039, -0.8930778503417969, -0.8275718688964844, -11.072439193725586, -11.061136245727539, -12.09708023071289, -1.2676982879638672, -0.7816085815429688, -0.8533668518066406, -1.1511211395263672, -1.2877273559570312, -0.5580711364746094, -11.110410690307617, -0.8534526824951172, -0.5508956909179688, -1.0464630126953125, -0.5852642059326172, -0.8589935302734375, -0.8619136810302734, -0.6905059814453125, -0.7032966613769531, -0.5064468383789062, -0.9732303619384766, -0.7296009063720703, -0.9674282073974609, -11.328478813171387, -0.3061866760253906, -12.171049118041992, -0.9417362213134766]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Teacher is ",Teacher,2,Studio,2,absent,absent,"[-8.718225479125977, -9.566789627075195, -11.412139892578125, -10.121444702148438, -10.725740432739258, -10.110843658447266, -11.577413558959961, -10.671058654785156, -10.653125762939453, -9.094135284423828, -9.474662780761719, -10.608600616455078, -10.587882995605469, -10.426422119140625, -11.028793334960938, -10.077470779418945, -11.120807647705078, -11.981998443603516, -9.493253707885742, -8.979958534240723, -8.437417030334473, -10.006620407104492, -8.351318359375, -10.74146842956543, -10.630224227905273, -9.988420486450195, -9.016555786132812, -11.038322448730469, -10.643281936645508, -10.406143188476562, -11.985429763793945, -10.615364074707031, -8.113059043884277, -11.577735900878906, -11.296831130981445, -13.355319023132324, -10.410621643066406, -9.476987838745117, -11.004335403442383, -9.060762405395508, -11.63532543182373, -10.628782272338867, -8.895294189453125, -10.837505340576172, -11.130119323730469, -10.410150527954102, -11.309630393981934, -10.848318099975586, -10.86196517944336, -10.100166320800781]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Teacher is ",Teacher,2,Factory,2,absent,absent,"[-9.776631355285645, -10.566789627075195, -11.332076072692871, -11.757720947265625, -8.15246295928955, -10.455938339233398, -9.607440948486328, -11.239116668701172, -13.360145568847656, -10.638727188110352, -8.063925743103027, -9.841415405273438, -10.770811080932617, -10.016860961914062, -10.75715446472168, -10.09524154663086, -10.867813110351562, -10.222322463989258, -10.424076080322266, -9.872856140136719, -11.011075973510742, -10.602323532104492, -12.275131225585938, -8.903809547424316, -9.536256790161133, -9.614093780517578, -10.507560729980469, -9.32430648803711, -8.624746322631836, -10.014320373535156, -10.326391220092773, -10.206335067749023, -11.507303237915039, -8.525654792785645, -11.481424331665039, -8.539018630981445, -10.223772048950195, -8.752230644226074, -10.402463912963867, -10.666305541992188, -10.549932479858398, -8.946813583374023, -9.652166366577148, -8.985583305358887, -10.658247947692871, -10.456546783447266, -9.076147079467773, -11.937616348266602, -8.975982666015625, -10.269487380981445]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Teacher is ",Teacher,2,Agency,1,absent,absent,"[-9.303853988647461, -8.882652282714844, -10.968315124511719, -10.335174560546875, -9.850208282470703, -10.605199813842773, -9.95858383178711, -11.818286895751953, -10.74835205078125, -7.83149528503418, -11.309602737426758, -8.390027046203613, -7.981260299682617, -9.61467170715332, -10.812963485717773, -10.527582168579102, -8.219429969787598, -8.470216751098633, -9.935527801513672, -8.966541290283203, -10.06032943725586, -9.302019119262695, -10.675655364990234, -9.261680603027344, -11.399856567382812, -9.630561828613281, -8.611333847045898, -9.279821395874023, -9.287763595581055, -10.667215347290039, -11.945877075195312, -9.578666687011719, -10.30999755859375, -11.385831832885742, -8.957633972167969, -10.503572463989258, -10.906549453735352, -10.38363265991211, -11.261772155761719, -9.101350784301758, -7.365843772888184, -8.762435913085938, -9.754182815551758, -9.38724136352539, -14.500154495239258, -11.400369644165039, -10.271659851074219, -10.62782096862793, -9.293096542358398, -9.442176818847656]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Clerk is ",Clerk,1,Hospital,3,absent,absent,"[-9.869943618774414, -9.809530258178711, -10.941402435302734, -10.861727714538574, -9.472028732299805, -10.167314529418945, -9.806899070739746, -9.68178939819336, -10.346878051757812, -11.60508918762207, -10.037601470947266, -10.271224975585938, -9.826810836791992, -10.976247787475586, -10.164390563964844, -9.657655715942383, -9.552755355834961, -10.184814453125, -10.545780181884766, -10.271492004394531, -10.844459533691406, -8.976999282836914, -11.598625183105469, -9.050394058227539, -11.586416244506836, -9.709571838378906, -11.76064682006836, -8.48177719116211, -12.569896697998047, -10.960981369018555, -11.45875358581543, -10.224788665771484, -11.116863250732422, -9.598733901977539, -11.336832046508789, -11.325263977050781, -9.226428985595703, -9.124971389770508, -8.598766326904297, -11.206932067871094, -10.743776321411133, -11.050647735595703, -11.298419952392578, -11.247173309326172, -9.545099258422852, -10.561164855957031, -10.32773208618164, -15.332120895385742, -10.544143676757812, -9.964189529418945]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Clerk is ",Clerk,1,Park,11,absent,absent,"[-8.507081985473633, -10.061481475830078, -10.389781951904297, -9.697528839111328, -10.095823287963867, -10.940181732177734, -10.196659088134766, -10.449886322021484, -10.426708221435547, -10.476325988769531, -9.820634841918945, -10.632482528686523, -11.942731857299805, -12.888032913208008, -11.624198913574219, -11.631717681884766, -9.840768814086914, -7.855510711669922, -10.109512329101562, -10.574504852294922, -11.935636520385742, -10.746784210205078, -9.819923400878906, -7.648195266723633, -9.95753288269043, -9.088424682617188, -10.88895034790039, -9.597370147705078, -11.388200759887695, -9.587039947509766, -14.380439758300781, -8.47071647644043, -8.470966339111328, -8.19233226776123, -10.22535514831543, -9.481010437011719, -9.682577133178711, -9.945951461791992, -11.366455078125, -8.243370056152344, -8.760787963867188, -9.511585235595703, -10.57771110534668, -10.990489959716797, -8.50996208190918, -10.059429168701172, -9.896276473999023, -10.078620910644531, -9.265703201293945, -10.68539047241211]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Clerk is ",Clerk,1,Farm,3,absent,absent,"[-8.997737884521484, -10.426706314086914, -10.078989028930664, -9.16855239868164, -9.84190559387207, -11.202783584594727, -14.722744941711426, -12.030357360839844, -11.550966262817383, -11.181644439697266, -10.153596878051758, -10.353601455688477, -11.593379974365234, -8.718435287475586, -10.723773956298828, -13.684489250183105, -9.706865310668945, -11.693656921386719, -11.419246673583984, -9.051313400268555, -9.952102661132812, -13.773397445678711, -11.861568450927734, -10.897340774536133, -10.55119514465332, -10.183612823486328, -9.952690124511719, -9.913972854614258, -8.974311828613281, -10.142929077148438, -10.741622924804688, -10.737546920776367, -9.892965316772461, -8.382287979125977, -10.113452911376953, -10.763139724731445, -10.160924911499023, -9.60403060913086, -10.599466323852539, -7.439885139465332, -9.105716705322266, -14.408227920532227, -10.343374252319336, -11.15003776550293, -11.354543685913086, -12.246644973754883, -11.883816719055176, -10.361316680908203, -10.996431350708008, -10.313915252685547]"
