Trial_Num,Preamble,Stimulus,True_Category,Item,Rank,Category
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, kite is ",present,absent,kite,23,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, train is ",present,present,train,24,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, tricycle is ",present,present,tricycle,25,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, coloring book is ",present,absent,coloring book,26,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, crayons is ",present,present,crayons,27,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, truck is ",present,present,truck,28,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, puzzle is ",present,absent,puzzle,29,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, fire engine is ",present,absent,fire engine,30,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, balloon is ",present,present,balloon,31,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, skates is ",present,absent,skates,32,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, baseball is ",present,absent,baseball,33,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, drum is ",present,absent,drum,34,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, football is ",present,absent,football,35,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, game is ",present,present,game,36,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, swing is ",present,present,swing,37,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, boat is ",present,absent,boat,38,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, monopoly is ",present,absent,monopoly,39,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, sled is ",present,present,sled,40,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, seesaw is ",present,absent,seesaw,41,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, stilts is ",present,present,stilts,42,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, checkers is ",present,absent,checkers,43,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, bat is ",present,present,bat,44,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, car is ",present,present,car,45,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, airplane is ",present,present,airplane,46,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, bicycle is ",present,present,bicycle,47,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, tractor is ",present,absent,tractor,48,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, sandbox is ",present,present,sandbox,49,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, bike is ",present,present,bike,50,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, bow and arrow is ",present,absent,bow and arrow,51,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, rope is ",present,absent,rope,52,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, dishes is ",present,absent,dishes,53,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, cards is ",present,present,cards,54,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, mitt is ",present,present,mitt,55,toys
1,"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: horse, train, rattle, top, game, sandbox, teddy bear, jacks, lego, ball, block, crayons, yo-yo, sled, swing, tricycle, bat, pogo stick, paper dolls, bike, stilts, stuffed animal, cards, water pistol, car, airplane, truck, bicycle, mitt, tennis racket, balloon. According to the list, lego is present. According to the list, action figure is absent. According to the list, horse is ",present,present,horse,56,toys
