Trial_Num,Preamble,Stimulus,True_Category,Item,Rank,Category
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, wrestling is ",present,absent,wrestling,20,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, gymnastics is ",present,absent,gymnastics,21,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, cricket is ",present,absent,cricket,22,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, squash is ",present,absent,squash,23,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, badminton is ",present,present,badminton,24,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, racing is ",present,present,racing,25,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, pole vault is ",present,absent,pole vault,26,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, fencing is ",present,present,fencing,27,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, bowling is ",present,absent,bowling,28,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, water skiing is ",present,absent,water skiing,29,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, ice skating is ",present,present,ice skating,30,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, jai alai is ",present,absent,jai alai,31,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, skating is ",present,absent,skating,32,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, skindiving is ",present,absent,skindiving,33,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, sailing is ",present,absent,sailing,34,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, diving is ",present,present,diving,35,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, archery is ",present,present,archery,36,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, judo is ",present,absent,judo,37,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, car racing is ",present,absent,car racing,38,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, ping pong is ",present,absent,ping pong,39,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, rowing is ",present,present,rowing,40,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, fishing is ",present,present,fishing,41,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, horseback riding is ",present,absent,horseback riding,42,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, running is ",present,present,running,43,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, horse racing is ",present,present,horse racing,44,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, hiking is ",present,present,hiking,45,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, weight lifting is ",present,present,weight lifting,46,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, croquet is ",present,present,croquet,47,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, horseshoes is ",present,present,horseshoes,48,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, boating is ",present,absent,boating,49,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, pool is ",present,absent,pool,50,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, billiards is ",present,absent,billiards,51,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, hunting is ",present,absent,hunting,52,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, jump rope is ",present,absent,jump rope,53,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, camping is ",present,present,camping,54,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, chess is ",present,present,chess,55,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, dancing is ",present,present,dancing,56,sport
1,"Following is a list that contains a number of sports. After the list, a sport will be judged as either present or absent in the list. If the list contains the sport, answer with present. If the list does not contain the sport, answer with absent. The list of sports is: snowboarding, rugby, softball, chess, dancing, badminton, croquet, horse racing, horseshoes, football, polo, handball, boxing, fencing, camping, golf, fishing, running, racing, surfing, ice skating, archery, diving, tennis, weight lifting, hiking, rowing, lacrosse, checkers, ice hockey. According to the list, snowboarding is present. According to the list, karate is absent. According to the list, checkers is ",present,present,checkers,57,sport
