Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Engineer is ",Engineer,3,Library,3,absent,present,"[-10.687844276428223, -9.996776580810547, -11.464942932128906, -12.971921920776367, -16.272560119628906, -9.638895034790039, -10.684374809265137, -11.509923934936523, -11.011358261108398, -11.935066223144531, -11.410593032836914, -12.399145126342773, -10.654420852661133, -11.92198371887207, -12.272241592407227, -17.730846405029297, -11.410995483398438, -18.37436866760254, -9.56053638458252, -10.914413452148438, -10.243148803710938, -11.971168518066406, -10.96456527709961, -11.43940544128418, -10.168498992919922, -9.628219604492188, -11.500179290771484, -11.752222061157227, -10.202461242675781, -15.759778022766113, -17.518186569213867, -12.534700393676758, -12.382396697998047, -9.888725280761719, -12.696155548095703, -13.209491729736328, -11.342460632324219, -13.651250839233398, -11.061811447143555, -11.985383987426758, -12.99435806274414, -12.17263412475586, -11.316062927246094, -10.779964447021484, -16.03972625732422, -11.396797180175781, -12.736410140991211, -11.541378021240234, -12.323654174804688, -11.543804168701172]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Engineer is ",Engineer,3,Office Building,2,absent,absent,"[-1.764944076538086, -0.20713043212890625, -1.057596206665039, -0.7950210571289062, -0.7168254852294922, -0.7650585174560547, -0.4524803161621094, -0.26459693908691406, -0.6483478546142578, -16.289138793945312, -0.4577503204345703, -0.5658435821533203, -1.1266975402832031, -1.6234283447265625, -0.2024250030517578, -0.21356964111328125, -0.8380355834960938, -0.17084693908691406, -0.7388362884521484, -20.96351432800293, -1.5942649841308594, -0.8275165557861328, -0.5763797760009766, -1.9534664154052734, -0.7247390747070312, -17.18805694580078, -0.30412864685058594, -1.7878532409667969, -0.23533248901367188, -0.4836273193359375, -0.9957218170166016, -1.3952388763427734, -17.87004852294922, -0.7587070465087891, -1.2076988220214844, -1.5712299346923828, -16.41002655029297, -0.3177757263183594, -0.4716968536376953, -0.8153629302978516, -0.4451007843017578, -16.23165512084961, -0.6336326599121094, -1.6260089874267578, -2.327310562133789, -1.142984390258789, -0.4601593017578125, -0.5293636322021484, -0.6574192047119141, -0.3093128204345703]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Engineer is ",Engineer,3,Pharmacy,1,absent,absent,"[-2.260171890258789, -1.6603765487670898, -2.022505760192871, -1.6896543502807617, -1.9216670989990234, -1.1891956329345703, -1.3542499542236328, -1.2982063293457031, -1.8039360046386719, -2.996551513671875, -2.241715431213379, -1.6897087097167969, -1.2886791229248047, -1.417189598083496, -2.8055343627929688, -2.564560890197754, -1.070657730102539, -16.74725341796875, -17.815414428710938, -16.49751091003418, -1.801436424255371, -1.9520912170410156, -3.0287857055664062, -1.2945890426635742, -3.2071046829223633, -1.339674949645996, -2.124603271484375, -2.1829280853271484, -2.2373828887939453, -0.9098224639892578, -0.9790458679199219, -0.7908897399902344, -1.4396076202392578, -3.016284942626953, -1.509490966796875, -19.596973419189453, -1.8597564697265625, -3.44918155670166, -1.5939960479736328, -2.0950450897216797, -1.4340572357177734, -2.0744447708129883, -1.5598430633544922, -1.7257881164550781, -1.336761474609375, -2.8583202362060547, -2.007150650024414, -1.2903003692626953, -0.9830341339111328, -2.745647430419922]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Engineer is ",Engineer,3,Courthouse,3,absent,absent,"[-1.9076499938964844, -1.6711368560791016, -2.151430130004883, -16.637035369873047, -1.8671512603759766, -1.902033805847168, -2.2155933380126953, -1.6206073760986328, -0.9460544586181641, -3.5605545043945312, -2.144089698791504, -1.9956912994384766, -1.76202392578125, -2.3858470916748047, -0.8682651519775391, -2.4239425659179688, -1.4502849578857422, -1.4756193161010742, -2.900449752807617, -1.157395362854004, -1.0050926208496094, -2.1844167709350586, -1.1557559967041016, -2.52862548828125, -2.476809501647949, -1.7000446319580078, -1.8742790222167969, -16.86289405822754, -22.508281707763672, -2.0757579803466797, -1.982452392578125, -2.730584144592285, -2.2093124389648438, -1.3530035018920898, -1.9532394409179688, -3.5775136947631836, -1.212031364440918, -1.9688186645507812, -1.0208473205566406, -1.6953582763671875, -2.242023468017578, -1.595682144165039, -2.310361862182617, -1.8901634216308594, -1.9888954162597656, -3.2367782592773438, -2.590564727783203, -2.727590560913086, -1.383976936340332, -3.061246871948242]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Engineer is ",Engineer,3,Police Station,1,absent,absent,"[-0.3534374237060547, -0.1348857879638672, -2.1022701263427734, -0.12653732299804688, -0.30938720703125, -0.20891380310058594, -0.13172531127929688, -0.1730327606201172, -0.41272544860839844, -0.4342174530029297, -0.36882591247558594, -0.11361503601074219, -0.09596824645996094, -0.15685272216796875, -0.1368999481201172, -0.6831111907958984, -0.6154575347900391, -0.18005943298339844, -0.3961467742919922, -1.0561637878417969, -1.4582786560058594, -0.1576671600341797, -0.1437549591064453, -16.33295440673828, -0.22570419311523438, -0.0875091552734375, -16.190574645996094, -1.0560474395751953, -0.18857765197753906, -0.07453346252441406, -0.4430217742919922, -0.47957420349121094, -0.5761165618896484, -0.2849922180175781, -0.26816749572753906, -0.35691070556640625, -0.17757606506347656, -0.5055637359619141, -0.2965087890625, -0.13010597229003906, -0.46793365478515625, -0.09051132202148438, -0.09359931945800781, -17.331642150878906, -0.30339813232421875, -0.2994499206542969, -1.336660385131836, -0.5085105895996094, -0.19955825805664062, -0.23459815979003906]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Engineer is ",Engineer,3,University,0,absent,absent,"[-9.655887603759766, -8.64487075805664, -10.596414566040039, -10.543622970581055, -10.327402114868164, -10.972503662109375, -9.096946716308594, -9.160245895385742, -12.790294647216797, -15.802946090698242, -10.504989624023438, -10.400283813476562, -10.972002029418945, -9.768796920776367, -10.627569198608398, -8.792999267578125, -10.497135162353516, -10.479379653930664, -11.088808059692383, -9.791536331176758, -10.136892318725586, -16.065650939941406, -11.51727294921875, -10.471902847290039, -10.78365707397461, -12.195375442504883, -11.311002731323242, -9.075111389160156, -10.034700393676758, -10.783037185668945, -11.243900299072266, -11.737548828125, -12.299047470092773, -9.454975128173828, -10.670330047607422, -11.197345733642578, -9.572982788085938, -11.073200225830078, -11.542285919189453, -10.176275253295898, -9.642387390136719, -12.163274765014648, -9.871816635131836, -10.76314926147461, -18.111154556274414, -12.437320709228516, -10.068208694458008, -11.813737869262695, -10.728797912597656, -9.187665939331055]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Engineer is ",Engineer,3,Laboratory,2,absent,present,"[-3.878324508666992, -3.4256839752197266, -2.789295196533203, -2.3857593536376953, -2.684236526489258, -2.6530818939208984, -2.535320281982422, -1.5139541625976562, -4.202920913696289, -2.9982757568359375, -3.031808853149414, -3.621713638305664, -3.0152969360351562, -3.0266151428222656, -2.908021926879883, -2.0048980712890625, -3.4747848510742188, -3.1019115447998047, -4.442394256591797, -1.983489990234375, -2.199565887451172, -2.246805191040039, -2.483440399169922, -22.50224494934082, -2.686725616455078, -16.455419540405273, -3.1370277404785156, -18.923294067382812, -17.089326858520508, -1.3972396850585938, -2.0879898071289062, -3.811979293823242, -3.3419551849365234, -18.061153411865234, -1.9872417449951172, -2.7419357299804688, -2.8935489654541016, -2.0424041748046875, -3.855745315551758, -18.482460021972656, -3.1717491149902344, -3.0382442474365234, -3.2989253997802734, -3.070720672607422, -2.184885025024414, -2.078765869140625, -3.04046630859375, -3.288806915283203, -2.0783863067626953, -2.1314010620117188]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Engineer is ",Engineer,3,Clinic,0,absent,absent,"[-1.0933723449707031, -0.9014167785644531, -1.5764408111572266, -1.1483592987060547, -1.0449771881103516, -1.2702999114990234, -0.8817901611328125, -0.5633316040039062, -15.377325057983398, -0.8493309020996094, -15.32199764251709, -1.1295185089111328, -0.9736137390136719, -0.9137935638427734, -0.8728199005126953, -0.6461334228515625, -0.7112083435058594, -0.9805774688720703, -15.351374626159668, -1.3850555419921875, -17.182212829589844, -1.0258674621582031, -0.6491680145263672, -0.9481143951416016, -0.6797294616699219, -0.7391281127929688, -0.4246635437011719, -0.7451171875, -16.552276611328125, -0.38645172119140625, -0.36011505126953125, -1.087625503540039, -17.496673583984375, -15.944840431213379, -1.442413330078125, -1.101369857788086, -0.7370872497558594, -1.1847801208496094, -0.4988746643066406, -0.7934818267822266, -1.413360595703125, -0.7771530151367188, -0.43018531799316406, -0.5950069427490234, -1.122060775756836, -1.2489681243896484, -0.45952606201171875, -1.0020980834960938, -0.9816265106201172, -1.1252079010009766]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Engineer is ",Engineer,3,Studio,2,absent,absent,"[-11.873992919921875, -11.480550765991211, -11.371501922607422, -9.943567276000977, -11.17409896850586, -11.49482536315918, -11.777057647705078, -9.706809997558594, -8.842439651489258, -9.304474830627441, -9.142037391662598, -16.407567977905273, -13.892396926879883, -12.675741195678711, -12.06113052368164, -11.517669677734375, -10.728754043579102, -13.957742691040039, -10.6925048828125, -12.405708312988281, -11.915302276611328, -11.042522430419922, -10.720460891723633, -11.800138473510742, -10.941509246826172, -17.164905548095703, -12.73033332824707, -10.777666091918945, -20.606531143188477, -10.941741943359375, -12.052337646484375, -11.583778381347656, -11.855623245239258, -12.030765533447266, -10.721540451049805, -11.685749053955078, -11.40768814086914, -11.300159454345703, -10.388616561889648, -12.35113525390625, -11.232856750488281, -12.157081604003906, -13.79391098022461, -12.666135787963867, -10.778524398803711, -9.4757080078125, -10.162324905395508, -11.207168579101562, -11.249378204345703, -9.379581451416016]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Engineer is ",Engineer,3,Factory,0,absent,absent,"[-13.083683013916016, -12.328104019165039, -11.112529754638672, -11.513187408447266, -11.394351959228516, -9.627264022827148, -10.029510498046875, -9.632099151611328, -10.808948516845703, -13.497753143310547, -9.371768951416016, -15.261560440063477, -10.981096267700195, -11.178718566894531, -10.04310417175293, -12.536077499389648, -10.526424407958984, -9.73383903503418, -21.774253845214844, -10.579713821411133, -11.405170440673828, -10.072120666503906, -16.230072021484375, -16.938987731933594, -10.666860580444336, -10.097522735595703, -11.354562759399414, -16.40454864501953, -9.72451400756836, -9.268301010131836, -11.9010009765625, -10.984947204589844, -12.607467651367188, -10.384523391723633, -8.827162742614746, -16.434005737304688, -10.212543487548828, -10.80662727355957, -15.915192604064941, -9.939861297607422, -11.438993453979492, -10.209917068481445, -16.02796173095703, -9.798116683959961, -9.163206100463867, -11.974414825439453, -12.699148178100586, -11.419658660888672, -10.487533569335938, -10.604907989501953]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Engineer is ",Engineer,3,Agency,0,absent,absent,"[-10.720033645629883, -16.790634155273438, -12.529548645019531, -10.516792297363281, -12.205123901367188, -12.687768936157227, -10.149608612060547, -10.715171813964844, -11.366971969604492, -10.626344680786133, -9.187419891357422, -11.175176620483398, -10.658336639404297, -10.979169845581055, -10.511104583740234, -12.041030883789062, -11.623966217041016, -10.35302734375, -11.113920211791992, -10.938285827636719, -18.548791885375977, -10.446861267089844, -11.743106842041016, -16.034343719482422, -11.458572387695312, -12.910110473632812, -11.768487930297852, -12.251697540283203, -13.295654296875, -8.260400772094727, -8.847879409790039, -9.002033233642578, -16.614364624023438, -11.07293701171875, -9.257993698120117, -10.760141372680664, -12.716657638549805, -10.878292083740234, -11.752237319946289, -11.62611198425293, -10.851522445678711, -11.67152214050293, -12.243404388427734, -11.726188659667969, -13.471206665039062, -12.11076545715332, -12.326469421386719, -13.927419662475586, -10.119298934936523, -12.61927604675293]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Nurse is ",Nurse,1,Hospital,1,absent,absent,"[-16.933956146240234, -10.448862075805664, -10.60916519165039, -11.516935348510742, -10.523506164550781, -10.031229019165039, -11.51138687133789, -11.11697006225586, -11.895971298217773, -10.750953674316406, -10.020881652832031, -8.80178451538086, -11.845890045166016, -9.995450973510742, -18.290660858154297, -10.91872787475586, -12.279096603393555, -11.389667510986328, -14.514076232910156, -21.829872131347656, -16.539581298828125, -10.245874404907227, -11.361244201660156, -10.416877746582031, -11.117681503295898, -9.49868106842041, -11.53255844116211, -11.398216247558594, -17.41019058227539, -12.207708358764648, -11.891214370727539, -11.642568588256836, -10.441783905029297, -12.432090759277344, -10.648021697998047, -11.471647262573242, -10.518587112426758, -16.102136611938477, -9.451312065124512, -10.097780227661133, -11.910289764404297, -9.840520858764648, -10.906278610229492, -12.2723388671875, -12.386899948120117, -11.09687614440918, -9.972211837768555, -10.981111526489258, -11.36484146118164, -10.589054107666016]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Nurse is ",Nurse,1,Park,1,absent,absent,"[-9.508829116821289, -12.118194580078125, -10.01971435546875, -16.453041076660156, -11.516983032226562, -11.126646041870117, -10.196754455566406, -10.619768142700195, -11.383047103881836, -10.955568313598633, -16.660890579223633, -13.201118469238281, -11.807432174682617, -12.010480880737305, -11.688232421875, -11.488578796386719, -11.388822555541992, -12.699302673339844, -13.026844024658203, -11.604534149169922, -11.030033111572266, -12.839841842651367, -11.461584091186523, -9.308460235595703, -12.123817443847656, -12.315231323242188, -16.329631805419922, -11.790855407714844, -10.20759391784668, -9.41041374206543, -11.25131607055664, -10.977190017700195, -11.931829452514648, -11.496492385864258, -13.091962814331055, -13.060243606567383, -12.14687728881836, -11.151168823242188, -8.940872192382812, -11.919702529907227, -12.495393753051758, -14.267545700073242, -12.07427978515625, -11.461933135986328, -11.874656677246094, -10.247751235961914, -9.003368377685547, -10.947484970092773, -11.554498672485352, -12.286779403686523]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Nurse is ",Nurse,1,Farm,2,absent,present,"[-12.394092559814453, -13.48348617553711, -13.340536117553711, -12.69131851196289, -12.398162841796875, -13.112188339233398, -10.574682235717773, -10.801851272583008, -10.774751663208008, -13.036252975463867, -12.686981201171875, -14.478750228881836, -9.187132835388184, -12.19510269165039, -13.315658569335938, -17.288238525390625, -10.837821960449219, -12.301572799682617, -12.392206192016602, -13.228433609008789, -11.682470321655273, -9.737590789794922, -10.633207321166992, -12.639457702636719, -11.974681854248047, -12.519254684448242, -12.480766296386719, -11.75865364074707, -11.786754608154297, -11.945947647094727, -11.658475875854492, -14.349023818969727, -9.403327941894531, -10.522735595703125, -13.918071746826172, -15.68164348602295, -11.905149459838867, -13.79207992553711, -12.607765197753906, -11.933433532714844, -12.447690963745117, -13.843254089355469, -11.283086776733398, -13.828969955444336, -13.158437728881836, -12.075037002563477, -11.869756698608398, -13.501792907714844, -12.912742614746094, -11.450023651123047]"
