Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Lawyer is ",Lawyer,1,Clinic,0,absent,absent,"[-12.610265731811523, -0.6328067779541016, -0.7890129089355469, -0.8885784149169922, -1.3346900939941406, -0.7495651245117188, -0.9085750579833984, -0.9151744842529297, -0.8073081970214844, -1.2266044616699219, -0.8437614440917969, -0.5726413726806641, -0.5834827423095703, -0.6595306396484375, -0.7917289733886719, -0.42679595947265625, -0.6053390502929688, -0.9063720703125, -0.5541610717773438, -10.872878074645996, -1.5757980346679688, -0.7234306335449219, -0.9949569702148438, -0.5955982208251953, -1.3800373077392578, -10.8106689453125, -0.8121967315673828, -1.0801239013671875, -0.8829803466796875, -0.9075927734375, -0.47546958923339844, -1.1687755584716797, -0.5630474090576172, -0.6625423431396484, -0.38312721252441406, -0.9777774810791016, -1.0503368377685547, -1.0169563293457031, -0.6676998138427734, -1.0392513275146484, -1.1882209777832031, -0.39667701721191406, -0.8898448944091797, -0.9150753021240234, -0.8635520935058594, -0.5952606201171875, -10.369383811950684, -0.6113071441650391, -0.9939117431640625, -0.9209938049316406]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Lawyer is ",Lawyer,1,Studio,2,absent,absent,"[-11.23314094543457, -8.791746139526367, -13.583671569824219, -8.706917762756348, -10.588449478149414, -9.83852767944336, -8.798944473266602, -9.593210220336914, -10.202217102050781, -10.909448623657227, -10.906124114990234, -11.458002090454102, -8.465165138244629, -10.10295295715332, -9.234512329101562, -10.269645690917969, -10.085502624511719, -10.131078720092773, -9.965982437133789, -10.060684204101562, -7.621373176574707, -10.639036178588867, -10.0345458984375, -9.589181900024414, -10.967220306396484, -11.360215187072754, -11.148626327514648, -9.783044815063477, -10.823064804077148, -8.78925609588623, -11.383033752441406, -10.36583137512207, -10.562301635742188, -9.238479614257812, -9.578510284423828, -11.566131591796875, -11.61181640625, -11.391447067260742, -9.716182708740234, -9.45318603515625, -10.269548416137695, -8.040047645568848, -10.971712112426758, -7.556529998779297, -10.716901779174805, -9.939046859741211, -9.203264236450195, -10.137849807739258, -12.729593276977539, -10.682525634765625]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Lawyer is ",Lawyer,1,Factory,0,absent,absent,"[-11.581148147583008, -10.311498641967773, -10.689935684204102, -10.207769393920898, -10.587533950805664, -9.210639953613281, -11.936239242553711, -9.87225341796875, -8.366741180419922, -9.449926376342773, -9.550935745239258, -9.836036682128906, -9.935602188110352, -7.86698055267334, -9.734846115112305, -10.256139755249023, -10.62814712524414, -9.897245407104492, -9.176680564880371, -10.183145523071289, -11.028253555297852, -11.433652877807617, -10.820514678955078, -14.716123580932617, -8.341487884521484, -9.446935653686523, -8.408772468566895, -10.31588363647461, -9.787437438964844, -11.116024017333984, -9.756841659545898, -9.651166915893555, -10.813741683959961, -10.26378059387207, -11.460477828979492, -9.288581848144531, -10.386940002441406, -10.278879165649414, -9.965425491333008, -9.760814666748047, -11.619876861572266, -10.393198013305664, -10.437318801879883, -9.824623107910156, -11.524368286132812, -10.328327178955078, -9.554361343383789, -10.316162109375, -8.655961036682129, -9.470813751220703]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Lawyer is ",Lawyer,1,Agency,0,absent,absent,"[-10.323801040649414, -9.338552474975586, -10.556346893310547, -12.401451110839844, -9.860973358154297, -9.526697158813477, -9.899999618530273, -11.306070327758789, -9.96551513671875, -10.343652725219727, -9.743169784545898, -10.010478973388672, -10.971761703491211, -11.552064895629883, -9.92491340637207, -11.378227233886719, -9.967824935913086, -8.045475006103516, -10.148887634277344, -9.271024703979492, -9.530590057373047, -10.379655838012695, -8.383637428283691, -9.755483627319336, -9.81950569152832, -9.845779418945312, -11.859457015991211, -11.038196563720703, -10.583780288696289, -9.726358413696289, -10.19814682006836, -9.425212860107422, -9.879623413085938, -12.504659652709961, -8.886245727539062, -11.883832931518555, -9.985082626342773, -9.23947525024414, -10.748592376708984, -9.400623321533203, -11.34537124633789, -9.498239517211914, -10.568155288696289, -10.620965957641602, -9.94520378112793, -8.585325241088867, -10.182640075683594, -10.419658660888672, -10.33967399597168, -10.235231399536133]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Police Officer is ",Police Officer,1,Hospital,1,absent,absent,"[-10.550779342651367, -10.441413879394531, -11.370820999145508, -9.50149154663086, -8.07656478881836, -11.175945281982422, -11.293462753295898, -9.87154769897461, -11.112403869628906, -11.959304809570312, -11.277427673339844, -12.394554138183594, -9.478410720825195, -8.072914123535156, -10.000665664672852, -9.090816497802734, -10.621782302856445, -10.659744262695312, -8.759145736694336, -11.238029479980469, -9.792959213256836, -9.059446334838867, -10.443172454833984, -11.453437805175781, -9.024935722351074, -12.780780792236328, -8.54876708984375, -10.901165008544922, -11.567549705505371, -11.664871215820312, -10.125429153442383, -10.168115615844727, -8.89234733581543, -10.957088470458984, -9.783214569091797, -10.024803161621094, -9.106639862060547, -8.156402587890625, -12.572687149047852, -10.668657302856445, -9.470788955688477, -9.88969612121582, -9.835733413696289, -11.128000259399414, -11.35507583618164, -9.830169677734375, -9.841352462768555, -9.852420806884766, -10.112089157104492, -9.591901779174805]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Police Officer is ",Police Officer,1,Park,1,absent,absent,"[-9.26567268371582, -8.902681350708008, -13.09469985961914, -9.534597396850586, -10.707008361816406, -10.333770751953125, -10.660587310791016, -11.131795883178711, -11.11355972290039, -10.761360168457031, -10.681329727172852, -9.673091888427734, -9.565204620361328, -10.770416259765625, -10.96912956237793, -10.021482467651367, -11.057893753051758, -11.337106704711914, -10.463109970092773, -9.493057250976562, -10.70258903503418, -9.947652816772461, -9.741992950439453, -13.823545455932617, -10.764450073242188, -10.842525482177734, -11.790409088134766, -10.420124053955078, -10.623895645141602, -12.267881393432617, -8.490277290344238, -11.969738006591797, -8.507050514221191, -10.709056854248047, -11.557485580444336, -10.112974166870117, -10.00418472290039, -10.201507568359375, -10.656396865844727, -10.90556526184082, -11.228281021118164, -14.63903522491455, -10.554645538330078, -9.695289611816406, -9.099376678466797, -8.566195487976074, -8.384939193725586, -10.65751838684082, -10.986026763916016, -11.464433670043945]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Police Officer is ",Police Officer,1,Farm,2,absent,absent,"[-11.719428062438965, -10.756309509277344, -9.500104904174805, -9.27048110961914, -12.20798110961914, -9.881023406982422, -10.00758171081543, -9.080411911010742, -10.866151809692383, -9.841226577758789, -11.257074356079102, -10.371990203857422, -10.244743347167969, -10.260795593261719, -10.877571105957031, -9.80600357055664, -10.07968521118164, -10.922622680664062, -12.33476448059082, -10.929323196411133, -10.394346237182617, -10.897850036621094, -11.195744514465332, -9.48045539855957, -10.240041732788086, -10.224813461303711, -11.658876419067383, -10.354516983032227, -14.975194931030273, -10.736825942993164, -8.842126846313477, -7.646108627319336, -10.534086227416992, -11.104400634765625, -9.604024887084961, -10.320722579956055, -9.927347183227539, -12.056684494018555, -9.999162673950195, -11.218687057495117, -10.077217102050781, -10.075725555419922, -11.172155380249023, -8.728616714477539, -11.187646865844727, -12.149480819702148, -8.852095603942871, -9.49881362915039, -9.59145736694336, -10.412069320678711]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Police Officer is ",Police Officer,1,Church,1,absent,absent,"[-11.461587905883789, -9.841987609863281, -9.823814392089844, -10.711444854736328, -10.925195693969727, -11.359407424926758, -12.374095916748047, -10.436197280883789, -11.655145645141602, -9.443580627441406, -11.811361312866211, -10.624677658081055, -11.443490982055664, -11.426908493041992, -10.854145050048828, -10.812984466552734, -10.717826843261719, -10.259557723999023, -10.710805892944336, -9.708860397338867, -9.92795181274414, -10.360309600830078, -11.392133712768555, -9.620447158813477, -9.58896255493164, -8.534436225891113, -11.894311904907227, -10.563398361206055, -9.458915710449219, -11.095514297485352, -10.327144622802734, -12.298627853393555, -7.846802711486816, -10.833852767944336, -11.722658157348633, -10.314031600952148, -11.886086463928223, -8.985773086547852, -10.317874908447266, -9.562021255493164, -10.902073860168457, -9.627811431884766, -10.680850982666016, -8.95114517211914, -10.424177169799805, -9.344755172729492, -10.75436782836914, -10.655964851379395, -11.823928833007812, -8.302531242370605]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Police Officer is ",Police Officer,1,School,1,absent,absent,"[-10.620397567749023, -9.066904067993164, -10.780290603637695, -9.462957382202148, -9.614265441894531, -9.207290649414062, -10.428352355957031, -10.899831771850586, -10.348896026611328, -9.532154083251953, -10.555757522583008, -10.753107070922852, -9.834869384765625, -8.73183822631836, -11.255111694335938, -8.738272666931152, -10.309906005859375, -8.606796264648438, -10.646219253540039, -11.448509216308594, -9.95248794555664, -10.255733489990234, -10.86379623413086, -11.43816089630127, -8.928348541259766, -8.869792938232422, -10.312728881835938, -12.316300392150879, -11.894952774047852, -9.217329025268555, -8.935567855834961, -11.412567138671875, -8.66458797454834, -13.628547668457031, -10.193824768066406, -9.73436164855957, -9.838151931762695, -9.650911331176758, -9.01451301574707, -8.544479370117188, -11.12990951538086, -10.421817779541016, -10.77346420288086, -11.104894638061523, -8.232851028442383, -10.715858459472656, -8.015823364257812, -9.406660079956055, -9.957534790039062, -9.315649032592773]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Police Officer is ",Police Officer,1,Bank,1,absent,absent,"[-10.71881103515625, -10.593450546264648, -10.186956405639648, -11.324310302734375, -10.666257858276367, -10.592742919921875, -10.059289932250977, -13.582054138183594, -9.952699661254883, -10.280622482299805, -8.759281158447266, -9.398155212402344, -11.341188430786133, -10.077241897583008, -12.479093551635742, -8.410478591918945, -11.854736328125, -10.268562316894531, -10.644855499267578, -9.825439453125, -9.676990509033203, -11.013259887695312, -10.021587371826172, -9.061927795410156, -10.971818923950195, -10.854923248291016, -10.520751953125, -9.027631759643555, -11.6025972366333, -10.17337417602539, -9.760093688964844, -10.858430862426758, -12.502346992492676, -10.577388763427734, -8.315189361572266, -9.809913635253906, -13.162002563476562, -10.901735305786133, -9.818655014038086, -11.52099609375, -9.689857482910156, -10.917472839355469, -11.119512557983398, -10.045690536499023, -11.290651321411133, -10.544107437133789, -10.122520446777344, -10.318029403686523, -9.405438423156738, -9.861536026000977]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Police Officer is ",Police Officer,1,Hotel,1,absent,absent,"[-11.257261276245117, -10.403942108154297, -11.039186477661133, -10.906259536743164, -10.962427139282227, -10.291587829589844, -10.829328536987305, -9.574991226196289, -11.425029754638672, -10.771343231201172, -10.247453689575195, -10.750566482543945, -10.318975448608398, -8.259543418884277, -9.341920852661133, -8.991093635559082, -9.846657752990723, -9.59018325805664, -9.871795654296875, -10.392654418945312, -9.746480941772461, -10.649068832397461, -10.584718704223633, -9.19902229309082, -13.156373977661133, -10.729387283325195, -9.920219421386719, -10.981670379638672, -10.591180801391602, -10.438762664794922, -12.878494262695312, -10.115861892700195, -10.694564819335938, -9.640872955322266, -10.578369140625, -10.523979187011719, -9.446982383728027, -8.971309661865234, -10.962116241455078, -11.489055633544922, -10.49625015258789, -10.677610397338867, -9.868858337402344, -11.123628616333008, -10.63583755493164, -10.302640914916992, -8.295329093933105, -9.902294158935547, -10.937646865844727, -10.491737365722656]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Police Officer is ",Police Officer,1,Restaurant,1,absent,absent,"[-0.5654544830322266, -0.4338722229003906, -0.4789142608642578, -0.5823478698730469, -0.44317054748535156, -0.29552459716796875, -0.4673805236816406, -0.9198226928710938, -0.6136341094970703, -0.9164848327636719, -0.44370269775390625, -0.8841743469238281, -0.5890369415283203, -0.6514453887939453, -1.1656951904296875, -14.005670547485352, -0.4407081604003906, -0.31652259826660156, -0.5462207794189453, -0.13227272033691406, -0.3946704864501953, -0.5842514038085938, -0.9214267730712891, -0.3520984649658203, -0.844635009765625, -0.9395732879638672, -0.5721950531005859, -0.5010204315185547, -0.42996788024902344, -0.5659637451171875, -0.4600944519042969, -0.5098934173583984, -0.34015464782714844, -0.9391460418701172, -0.7229347229003906, -0.4412879943847656, -0.8402271270751953, -0.6591300964355469, -0.5321006774902344, -0.6890335083007812, -0.5598297119140625, -0.34761810302734375, -0.8556861877441406, -1.0262374877929688, -0.3608551025390625, -0.7055187225341797, -0.3670330047607422, -0.6490898132324219, -0.2611560821533203, -0.3006858825683594]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Police Officer is ",Police Officer,1,Construction Site,3,absent,present,"[-1.3029346466064453, -1.4831409454345703, -10.48011302947998, -1.6104736328125, -1.7149543762207031, -1.266580581665039, -1.3661460876464844, -1.4740676879882812, -1.48455810546875, -11.141791343688965, -1.2992877960205078, -1.5186595916748047, -2.231252670288086, -1.8123645782470703, -1.544504165649414, -1.8633289337158203, -10.255626678466797, -1.1660614013671875, -1.7556724548339844, -2.4199466705322266, -1.6237163543701172, -0.9843463897705078, -1.1244564056396484, -1.6321525573730469, -11.054940223693848, -1.3907432556152344, -1.1728591918945312, -10.610218048095703, -14.465957641601562, -1.7473583221435547, -1.5636444091796875, -1.1881332397460938, -0.9503421783447266, -1.1394329071044922, -1.9840831756591797, -0.72015380859375, -1.3979759216308594, -1.555440902709961, -1.1183300018310547, -1.4237995147705078, -1.0910053253173828, -0.9902553558349609, -2.0165061950683594, -1.4202289581298828, -0.7513523101806641, -11.923673629760742, -1.9045238494873047, -13.065813064575195, -1.274374008178711, -2.1025142669677734]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Police Officer is ",Police Officer,1,Library,3,absent,absent,"[-11.120718002319336, -9.795740127563477, -8.27061653137207, -10.199966430664062, -10.40922737121582, -10.042936325073242, -8.616844177246094, -9.860092163085938, -10.458578109741211, -16.00676727294922, -11.504049301147461, -11.412652969360352, -11.409809112548828, -10.414545059204102, -8.658565521240234, -11.66445541381836, -9.825843811035156, -11.15911865234375, -9.933759689331055, -12.498334884643555, -11.061161041259766, -9.74007797241211, -11.803268432617188, -10.533197402954102, -10.169073104858398, -15.560208320617676, -11.847990036010742, -9.396125793457031, -10.610345840454102, -11.737255096435547, -9.6412353515625, -10.925384521484375, -11.833328247070312, -11.200307846069336, -9.321554183959961, -9.523893356323242, -10.623125076293945, -10.526826858520508, -11.418102264404297, -9.718206405639648, -8.046989440917969, -9.638412475585938, -9.459590911865234, -10.098569869995117, -13.956940650939941, -10.258304595947266, -8.70938491821289, -9.451271057128906, -9.634550094604492, -11.29721450805664]"
