Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Doctor is ",Doctor,1,Office Building,2,absent,absent,[-10.193233489990234]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Doctor is ",Doctor,1,Pharmacy,1,absent,absent,[-1.1066665649414062]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Doctor is ",Doctor,1,Courthouse,3,absent,absent,[-0.8101844787597656]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Doctor is ",Doctor,1,Police Station,1,absent,absent,[-10.440742492675781]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Doctor is ",Doctor,1,University,0,absent,absent,[-15.44874382019043]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Doctor is ",Doctor,1,Laboratory,2,absent,absent,[-11.006662368774414]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Doctor is ",Doctor,1,Clinic,0,absent,absent,[-10.436376571655273]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Doctor is ",Doctor,1,Studio,2,absent,absent,[-15.488458633422852]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Doctor is ",Doctor,1,Factory,0,absent,absent,[-15.811697006225586]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Doctor is ",Doctor,1,Agency,0,absent,absent,[-16.20471954345703]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Teacher is ",Teacher,0,Hospital,1,absent,absent,[-9.755607604980469]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Teacher is ",Teacher,0,Park,1,absent,absent,[-10.225778579711914]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Teacher is ",Teacher,0,Farm,2,absent,absent,[-10.437601089477539]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Teacher is ",Teacher,0,Church,1,absent,absent,[-10.108356475830078]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Teacher is ",Teacher,0,School,1,absent,absent,[-10.126270294189453]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Electrician is in the Office Building. The Artist is in the Restaurant. The Doctor is in the Library. The Pastor is in the Laboratory. The Writer is in the Bank. The Psychologist is in the School. The Programmer is in the Courthouse. The Librarian is in the Studio. The Librarian is in the Construction Site. The Police Officer is in the Construction Site. The Builder is in the Construction Site. The Accountant is in the Hotel. The Builder is in the Park. The Electrician is in the Pharmacy. The Engineer is in the Laboratory. The Engineer is in the Library. The Accountant is in the Library. The Clerk is in the Church. The Engineer is in the Hospital. The Journalist is in the Office Building. The Psychologist is in the Farm. The Electrician is in the Courthouse. The Lawyer is in the Courthouse. The Builder is in the Studio. The Programmer is in the Police Station. The Nurse is in the Farm. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Teacher is ",Teacher,0,Bank,1,absent,absent,[-10.318450927734375]
