Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Nurse is ",Nurse,2,Agency,1,absent,absent,"[-11.142816543579102, -11.987192153930664, -12.975261688232422, -11.456047058105469, -8.735519409179688, -11.462091445922852, -13.291328430175781, -10.600072860717773, -11.438976287841797, -11.772115707397461, -10.705270767211914, -9.886594772338867, -10.166027069091797, -12.236690521240234, -10.167070388793945, -11.158939361572266, -8.928415298461914, -11.122848510742188, -12.161882400512695, -10.40433120727539, -9.689483642578125, -12.3270263671875, -11.691404342651367, -16.87407112121582, -12.112495422363281, -10.54319953918457, -10.040037155151367, -13.155216217041016, -11.956644058227539, -10.105703353881836, -12.401609420776367, -9.315689086914062, -10.810466766357422, -12.606208801269531, -11.681325912475586, -16.639625549316406, -11.353496551513672, -11.987554550170898, -11.034599304199219, -11.657197952270508, -10.979816436767578, -16.143516540527344, -10.072380065917969, -16.65630531311035, -10.901859283447266, -9.074874877929688, -13.131795883178711, -9.620718002319336, -10.955442428588867, -10.267284393310547]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Lawyer is ",Lawyer,3,Hospital,0,absent,absent,"[-12.979663848876953, -16.488353729248047, -9.224905014038086, -12.23636245727539, -11.909061431884766, -11.220462799072266, -12.778921127319336, -10.118978500366211, -12.22018051147461, -17.113075256347656, -11.008996963500977, -12.147058486938477, -10.73855972290039, -12.196544647216797, -9.301162719726562, -11.542203903198242, -18.39264678955078, -12.696361541748047, -11.467473983764648, -11.169778823852539, -16.615575790405273, -12.310457229614258, -11.79205322265625, -10.870306015014648, -10.56467056274414, -15.55041217803955, -9.307853698730469, -12.29156494140625, -11.594793319702148, -9.238506317138672, -11.170185089111328, -10.85219955444336, -9.502239227294922, -12.883398056030273, -9.915884017944336, -11.59421157836914, -11.061214447021484, -10.282491683959961, -10.837799072265625, -16.127399444580078, -11.806465148925781, -9.648488998413086, -16.478267669677734, -11.260255813598633, -11.662349700927734, -12.51715087890625, -10.599199295043945, -10.363183975219727, -12.551044464111328, -12.18248176574707]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Lawyer is ",Lawyer,3,Park,1,absent,absent,"[-10.315494537353516, -14.6475830078125, -12.54899787902832, -12.786649703979492, -9.411863327026367, -11.587654113769531, -9.106508255004883, -11.423124313354492, -10.690237045288086, -11.392965316772461, -9.931936264038086, -11.408224105834961, -11.658681869506836, -11.196844100952148, -10.333364486694336, -10.931087493896484, -11.819150924682617, -11.255016326904297, -11.2193603515625, -11.524394989013672, -10.862327575683594, -17.704418182373047, -11.923707962036133, -11.829843521118164, -10.823387145996094, -10.845603942871094, -11.487062454223633, -12.657642364501953, -9.995244979858398, -11.01846694946289, -12.088491439819336, -12.141578674316406, -10.464038848876953, -10.939813613891602, -11.793907165527344, -10.431154251098633, -11.355379104614258, -10.478765487670898, -11.280580520629883, -12.251779556274414, -11.071680068969727, -9.654726028442383, -10.188701629638672, -12.40323257446289, -11.876121520996094, -11.756795883178711, -10.371339797973633, -10.805889129638672, -13.313295364379883, -10.197237014770508]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Lawyer is ",Lawyer,3,Farm,0,absent,absent,"[-10.033269882202148, -16.242067337036133, -10.713640213012695, -11.065797805786133, -10.784385681152344, -11.010425567626953, -11.56511116027832, -11.204648971557617, -13.087203979492188, -9.894765853881836, -11.337099075317383, -11.543258666992188, -11.080713272094727, -10.275041580200195, -17.098644256591797, -12.479503631591797, -11.509859085083008, -15.13022232055664, -11.893590927124023, -16.86496353149414, -11.525035858154297, -10.299654006958008, -9.535097122192383, -12.064676284790039, -11.720993041992188, -17.394027709960938, -11.361478805541992, -10.934442520141602, -9.274641036987305, -11.201135635375977, -12.130878448486328, -10.551088333129883, -10.001392364501953, -9.13290023803711, -10.207756042480469, -12.290853500366211, -10.526832580566406, -9.763067245483398, -9.921045303344727, -10.90133285522461, -14.584236145019531, -9.978828430175781, -19.37448501586914, -14.546775817871094, -10.360004425048828, -15.453149795532227, -10.698053359985352, -9.36502456665039, -11.001811981201172, -11.712566375732422]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Lawyer is ",Lawyer,3,Church,2,absent,absent,"[-12.267660140991211, -12.121109008789062, -10.67333984375, -12.556406021118164, -10.615324020385742, -11.41331672668457, -13.096643447875977, -12.332086563110352, -17.848312377929688, -21.143585205078125, -11.065614700317383, -19.163166046142578, -13.612543106079102, -16.62334442138672, -10.677419662475586, -11.114299774169922, -12.16556167602539, -12.467458724975586, -15.607688903808594, -11.221067428588867, -13.012872695922852, -13.063072204589844, -12.18589973449707, -11.385942459106445, -11.49400520324707, -11.640975952148438, -10.595657348632812, -13.595745086669922, -11.588329315185547, -10.946378707885742, -12.105791091918945, -10.641111373901367, -10.74622917175293, -9.659473419189453, -10.996513366699219, -10.953165054321289, -10.409971237182617, -13.032155990600586, -16.50591468811035, -10.692270278930664, -11.758535385131836, -11.460840225219727, -11.503437042236328, -12.884391784667969, -11.002195358276367, -10.772703170776367, -10.862588882446289, -11.93246078491211, -12.41556167602539, -12.419981002807617]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Lawyer is ",Lawyer,3,School,3,absent,present,"[-14.852262496948242, -9.579854965209961, -9.520278930664062, -10.756086349487305, -11.012899398803711, -10.616621017456055, -11.504762649536133, -18.25905418395996, -11.03060531616211, -10.580760955810547, -16.050701141357422, -9.545700073242188, -12.536121368408203, -11.17580795288086, -12.972587585449219, -11.624380111694336, -11.74713134765625, -12.202707290649414, -10.201276779174805, -10.297054290771484, -10.387969970703125, -11.229852676391602, -11.743391036987305, -11.843944549560547, -10.990720748901367, -12.706945419311523, -16.908681869506836, -8.703381538391113, -11.479936599731445, -12.056745529174805, -11.310159683227539, -14.101913452148438, -11.119041442871094, -9.991202354431152, -11.599430084228516, -19.507352828979492, -11.652587890625, -9.968555450439453, -11.218219757080078, -10.81342887878418, -14.764457702636719, -10.615682601928711, -17.194927215576172, -13.24267578125, -10.631448745727539, -12.81735610961914, -11.364021301269531, -11.731851577758789, -11.599876403808594, -12.596874237060547]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Lawyer is ",Lawyer,3,Bank,1,absent,absent,"[-9.574382781982422, -12.182870864868164, -12.763786315917969, -8.710906982421875, -12.063282012939453, -11.485969543457031, -11.298675537109375, -11.005069732666016, -10.377311706542969, -12.04722785949707, -11.999628067016602, -11.229591369628906, -10.585552215576172, -10.991287231445312, -12.031745910644531, -11.258697509765625, -11.10328483581543, -11.127202987670898, -11.442144393920898, -11.008729934692383, -12.231334686279297, -19.259002685546875, -10.424314498901367, -12.11768913269043, -11.970052719116211, -11.575847625732422, -11.720928192138672, -11.962669372558594, -17.050891876220703, -13.102474212646484, -9.833093643188477, -11.112245559692383, -10.65794563293457, -12.005109786987305, -12.007972717285156, -12.180877685546875, -11.954240798950195, -11.594797134399414, -12.415800094604492, -10.291889190673828, -11.970638275146484, -9.399959564208984, -12.105730056762695, -10.869560241699219, -10.806249618530273, -11.611761093139648, -10.397653579711914, -12.29183578491211, -11.598066329956055, -11.755878448486328]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Lawyer is ",Lawyer,3,Hotel,1,absent,present,"[-12.232149124145508, -11.488916397094727, -10.673175811767578, -13.742307662963867, -13.27260971069336, -11.948049545288086, -11.822042465209961, -11.61540412902832, -11.780927658081055, -12.99078369140625, -10.622886657714844, -12.837846755981445, -12.471115112304688, -15.348443031311035, -12.264406204223633, -12.060781478881836, -10.903575897216797, -11.028806686401367, -11.080598831176758, -8.946344375610352, -16.322616577148438, -13.271890640258789, -12.305261611938477, -10.644290924072266, -12.590890884399414, -10.589160919189453, -12.550725936889648, -12.29633903503418, -12.938886642456055, -12.528474807739258, -10.370512008666992, -11.984275817871094, -12.003913879394531, -12.461515426635742, -18.837688446044922, -13.124919891357422, -11.987903594970703, -18.021604537963867, -12.868165969848633, -11.637346267700195, -11.470396041870117, -15.728302001953125, -10.217082977294922, -9.2320556640625, -11.614034652709961, -12.714290618896484, -12.749069213867188, -11.112058639526367, -11.807580947875977, -11.629104614257812]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Lawyer is ",Lawyer,3,Restaurant,0,absent,absent,"[-0.3000297546386719, -0.6481075286865234, -0.5822849273681641, -0.4633960723876953, -0.6356201171875, -15.648429870605469, -0.5510292053222656, -20.165828704833984, -1.0871143341064453, -0.6423721313476562, -0.37642669677734375, -0.6125411987304688, -0.8022136688232422, -0.7903308868408203, -1.0416679382324219, -0.5952663421630859, -0.4918212890625, -1.0315055847167969, -17.122177124023438, -1.249593734741211, -0.6180534362792969, -0.4478626251220703, -1.283468246459961, -0.2992229461669922, -0.6985683441162109, -1.1261253356933594, -0.5967617034912109, -0.9274215698242188, -0.5461807250976562, -0.733245849609375, -1.0337696075439453, -0.3443489074707031, -16.13674545288086, -1.0568504333496094, -0.4410972595214844, -0.7205276489257812, -0.6095123291015625, -0.27321815490722656, -0.8911342620849609, -1.1717281341552734, -0.5220413208007812, -0.8046913146972656, -0.49180030822753906, -0.8224716186523438, -0.4722480773925781, -1.0654029846191406, -1.2629928588867188, -0.6322154998779297, -16.37825584411621, -0.5956974029541016]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Lawyer is ",Lawyer,3,Construction Site,0,absent,absent,"[-0.4555683135986328, -0.4494647979736328, -0.7867317199707031, -1.1136283874511719, -0.5583362579345703, -0.32343292236328125, -1.0428466796875, -0.30483245849609375, -1.8902244567871094, -0.7907066345214844, -0.557647705078125, -1.0491867065429688, -1.0649662017822266, -0.6283588409423828, -0.6622314453125, -0.5227432250976562, -0.4945030212402344, -0.6867141723632812, -0.8880825042724609, -0.7298698425292969, -0.7924251556396484, -0.5419445037841797, -17.871065139770508, -1.2795181274414062, -16.431718826293945, -0.5427112579345703, -1.5245418548583984, -0.6449260711669922, -0.9331893920898438, -0.5431709289550781, -18.938854217529297, -0.4483795166015625, -0.5719814300537109, -0.7153701782226562, -0.6809635162353516, -1.3368864059448242, -0.4085884094238281, -0.5766258239746094, -0.25806236267089844, -0.5654621124267578, -0.5545139312744141, -0.7125167846679688, -0.6485176086425781, -0.9870357513427734, -0.4450111389160156, -1.0707130432128906, -0.7249069213867188, -0.4619140625, -0.9764747619628906, -0.9535255432128906]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Lawyer is ",Lawyer,3,Library,2,absent,absent,"[-12.761323928833008, -12.18235969543457, -13.260652542114258, -11.516546249389648, -9.63475227355957, -10.198776245117188, -10.44114875793457, -11.135513305664062, -10.184131622314453, -12.385461807250977, -11.900932312011719, -10.919546127319336, -12.426780700683594, -13.986549377441406, -11.214668273925781, -11.838190078735352, -13.049732208251953, -12.31795883178711, -11.435571670532227, -12.727787017822266, -9.25456428527832, -11.848011016845703, -12.325450897216797, -16.385902404785156, -11.142337799072266, -16.30344581604004, -11.341419219970703, -11.66147232055664, -17.39214515686035, -15.861631393432617, -12.009977340698242, -12.262792587280273, -10.10361099243164, -11.173355102539062, -15.683412551879883, -12.119239807128906, -12.173181533813477, -13.971078872680664, -11.325422286987305, -10.595052719116211, -11.508821487426758, -12.379732131958008, -11.215204238891602, -10.214508056640625, -11.758642196655273, -11.634483337402344, -22.034128189086914, -9.254158020019531, -11.5946044921875, -11.4244384765625]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Lawyer is ",Lawyer,3,Office Building,1,absent,absent,"[-0.8741207122802734, -1.8981132507324219, -0.9036941528320312, -2.1597843170166016, -0.4516429901123047, -0.8700408935546875, -0.7588443756103516, -1.1017627716064453, -23.204952239990234, -1.0718517303466797, -1.3055362701416016, -1.4244880676269531, -0.280548095703125, -17.17218780517578, -1.3200798034667969, -0.8142147064208984, -1.1302146911621094, -0.7615432739257812, -0.6151504516601562, -0.7715473175048828, -0.5926361083984375, -0.9968376159667969, -0.4383087158203125, -0.6940784454345703, -18.393638610839844, -1.0904979705810547, -1.699178695678711, -2.2043991088867188, -0.96417236328125, -0.8475875854492188, -0.8139743804931641, -0.40949440002441406, -1.3786869049072266, -0.8816852569580078, -0.9835186004638672, -0.7509136199951172, -0.7977657318115234, -15.306108474731445, -0.6153354644775391, -13.752901077270508, -0.9511318206787109, -1.5442276000976562, -0.8276042938232422, -1.240203857421875, -0.6871223449707031, -16.456819534301758, -15.367671012878418, -2.050577163696289, -1.221099853515625, -0.5717067718505859]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Lawyer is ",Lawyer,3,Pharmacy,3,absent,absent,"[-0.9975700378417969, -1.4227714538574219, -1.5376968383789062, -2.1797447204589844, -14.77302360534668, -2.2757797241210938, -1.5702953338623047, -1.6846370697021484, -1.3589868545532227, -1.8616790771484375, -2.3636274337768555, -1.2364997863769531, -2.1452770233154297, -0.7618141174316406, -1.8688850402832031, -1.4766368865966797, -1.7519702911376953, -1.8149280548095703, -3.1535987854003906, -1.003133773803711, -2.478921890258789, -1.2592582702636719, -1.2230033874511719, -17.396203994750977, -2.5507774353027344, -2.107630729675293, -2.1419382095336914, -3.507230758666992, -3.0812034606933594, -3.042078971862793, -1.3219261169433594, -1.8802757263183594, -1.8578948974609375, -2.5779333114624023, -1.8142623901367188, -15.668103218078613, -1.464071273803711, -2.1030311584472656, -3.1188430786132812, -0.7107315063476562, -17.26038360595703, -1.217097282409668, -1.4572820663452148, -15.611245155334473, -1.8319339752197266, -16.761272430419922, -1.5714988708496094, -1.4135303497314453, -1.146860122680664, -19.871353149414062]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Lawyer is ",Lawyer,3,Courthouse,2,absent,absent,"[-3.2137537002563477, -2.2043895721435547, -1.1482467651367188, -3.6363439559936523, -1.8829002380371094, -1.6915626525878906, -2.7442893981933594, -2.268573760986328, -16.191425323486328, -1.3650779724121094, -2.301690101623535, -1.9297475814819336, -2.4255895614624023, -2.411588668823242, -20.695161819458008, -3.675905227661133, -2.008420944213867, -1.537618637084961, -2.829352378845215, -0.4348773956298828, -1.4108047485351562, -1.8783550262451172, -2.5824146270751953, -18.391427993774414, -4.194698333740234, -2.1006412506103516, -1.6659021377563477, -2.0448970794677734, -3.0131263732910156, -1.885563850402832, -2.457550048828125, -1.9500503540039062, -1.6469898223876953, -1.9783000946044922, -1.689774513244629, -2.0749387741088867, -2.890871047973633, -3.067948341369629, -2.3512096405029297, -2.3529653549194336, -0.9686050415039062, -2.429708480834961, -3.8850841522216797, -2.017406463623047, -2.0353822708129883, -1.849090576171875, -3.3141212463378906, -1.9014034271240234, -1.687178611755371, -1.1851568222045898]"
