Trial_Num,Preamble,Stimulus,True_Category,Item,Rank,Category
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, bomb is ",present,absent,bomb,11,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, hand grenade is ",present,absent,hand grenade,12,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, Atom bomb is ",present,present,Atom bomb,13,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, bayonet is ",present,present,bayonet,14,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, spear is ",present,absent,spear,15,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, bazooka is ",present,present,bazooka,16,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, cannon is ",present,absent,cannon,17,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, bow and arrow is ",present,absent,bow and arrow,18,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, club is ",present,absent,club,19,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, lance is ",present,present,lance,20,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, brass knuckle is ",present,absent,brass knuckle,21,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, bullet is ",present,present,bullet,22,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, tomahawk is ",present,absent,tomahawk,23,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, mortar is ",present,present,mortar,24,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, arrow is ",present,present,arrow,25,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, blackjack is ",present,present,blackjack,26,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, tank is ",present,present,tank,27,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, teargas is ",present,absent,teargas,28,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, missile is ",present,present,missile,29,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, whip is ",present,present,whip,30,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, ice pick is ",present,present,ice pick,31,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, hatchet is ",present,present,hatchet,32,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, slingshot is ",present,present,slingshot,33,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, fist is ",present,absent,fist,34,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, axe is ",present,present,axe,35,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, bow is ",present,present,bow,36,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, razor is ",present,absent,razor,37,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, razor blade is ",present,present,razor blade,38,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, rocket is ",present,absent,rocket,39,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, judo is ",present,present,judo,40,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, stick is ",present,absent,stick,41,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, poison is ",present,present,poison,42,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, rock is ",present,present,rock,43,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, stone is ",present,present,stone,44,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, gas is ",present,absent,gas,45,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, chain is ",present,absent,chain,46,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, scissor is ",present,absent,scissor,47,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, brick is ",present,absent,brick,48,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, pitchfork is ",present,absent,pitchfork,49,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, hammer is ",present,present,hammer,50,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, word is ",present,present,word,51,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, hand is ",present,absent,hand,52,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, pipe is ",present,absent,pipe,53,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, rope is ",present,absent,rope,54,weapon
1,"Following is a list that contains a number of weapons. After the list, a weapon will be judged as either present or absent in the list. If the list contains the weapon, answer with present. If the list does not contain the weapon, answer with absent. The list of weapons is: pistol, rifle, hatchet, lance, crossbow, ice pick, stone, rock, bazooka, word, bow, slingshot, missile, arrow, judo, foot, hammer, tank, bayonet, knife, mortar, axe, sword, shoe, blackjack, poison, razor blade, bullet, Atom bomb, whip, airplane. According to the list, crossbow is present. According to the list, machete is absent. According to the list, airplane is ",present,present,airplane,55,weapon
