Trial_Num,Preamble,Stimulus,True_Category,Item,Rank,Category
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, chest of drawers is ",present,present,chest of drawers,11,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, desk is ",present,absent,desk,12,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, bed is ",present,present,bed,13,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, bureau is ",present,absent,bureau,14,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, davenport is ",present,present,davenport,15,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, end table is ",present,present,end table,16,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, divan is ",present,present,divan,17,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, night table is ",present,present,night table,18,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, chest is ",present,absent,chest,19,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, cedar chest is ",present,present,cedar chest,20,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, vanity is ",present,absent,vanity,21,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, bookcase is ",present,absent,bookcase,22,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, lounge is ",present,absent,lounge,23,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, chaise lounge is ",present,absent,chaise lounge,24,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, ottoman is ",present,absent,ottoman,25,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, footstool is ",present,absent,footstool,26,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, cabinet is ",present,absent,cabinet,27,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, china closet is ",present,present,china closet,28,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, bench is ",present,absent,bench,29,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, buffet is ",present,present,buffet,30,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, lamp is ",present,present,lamp,31,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, stool is ",present,absent,stool,32,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, hassock is ",present,present,hassock,33,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, drawer is ",present,absent,drawer,34,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, piano is ",present,present,piano,35,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, cushion is ",present,present,cushion,36,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, magazine rack is ",present,present,magazine rack,37,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, hi-fi is ",present,present,hi-fi,38,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, cupboard is ",present,present,cupboard,39,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, stereo is ",present,absent,stereo,40,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, mirror is ",present,absent,mirror,41,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, television is ",present,absent,television,42,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, bar is ",present,absent,bar,43,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, shelf is ",present,absent,shelf,44,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, rug is ",present,absent,rug,45,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, pillow is ",present,absent,pillow,46,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, wastebasket is ",present,absent,wastebasket,47,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, radio is ",present,present,radio,48,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, sewing machine is ",present,absent,sewing machine,49,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, stove is ",present,present,stove,50,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, counter is ",present,present,counter,51,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, clock is ",present,present,clock,52,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, drape is ",present,absent,drape,53,furniture
1,"Following is a list that contains a number of furniture. After the list, a furniture will be judged as either present or absent in the list. If the list contains the furniture, answer with present. If the list does not contain the furniture, answer with absent. The list of furniture is: refrigerator, magazine rack, stove, end table, lamp, radio, dresser, chest of drawers, china closet, davenport, piano, bookcase, table, cushion, bed, rocker, vase, divan, coffee table, hassock, cupboard, counter, chair, cedar chest, night table, ashtray, closet, clock, love seat, buffet, hi-fi. According to the list, bookcase is present. According to the list, wardrobe is absent. According to the list, refrigerator is ",present,present,refrigerator,54,furniture
